unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773590363406,98568,3,5,1,20401,teleport
1773590487125,222307,3,5,1,20401,teleport
1773590510634,246064,3,5,1,20401,trigger
1773590519155,254597,3,5,1,20401,reaction_reject
1773590627354,347384,3,5,2,10401,teleport
1773590642429,362665,3,5,2,10401,trigger
1773590648538,368791,3,5,2,10401,reaction_accept
1773590696444,401772,3,5,3,20101,teleport
1773590725145,430761,3,5,3,20101,trigger
1773590733325,438962,3,5,3,20101,reaction_reject
1773590790237,478710,3,5,4,10101,teleport
1773590806797,495556,3,5,4,10101,trigger
1773590814224,502999,3,5,4,10101,reaction_accept
1773590926033,601251,3,5,5,20301,teleport
1773591083989,759231,3,5,5,20301,teleport
1773591101203,776700,3,5,5,20301,trigger
1773591106840,782351,3,5,5,20301,reaction_reject
1773591181351,833472,3,5,6,10301,teleport
1773591193165,845546,3,5,6,10301,trigger
1773591200054,852451,3,5,6,10301,reaction_accept
1773591270266,915610,3,5,7,20501,teleport
1773591283559,929172,3,5,7,20501,trigger
1773591291579,937210,3,5,7,20501,reaction_accept
1773591371716,1001591,3,5,8,10501,teleport
1773591384808,1014968,3,5,8,10501,trigger
1773591393025,1023198,3,5,8,10501,reaction_reject
1773591468954,1085521,3,5,9,20201,teleport
1773591505753,1122603,3,5,9,20201,trigger
1773591514278,1131144,3,5,9,20201,reaction_accept
1773591579101,1169701,3,5,10,10201,teleport
1773591592093,1182969,3,5,10,10201,trigger
1773591598591,1189480,3,5,10,10201,reaction_reject
