unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775256465411,52388,1,4,1,30101,teleport
1775256509575,96555,1,4,1,30101,teleport
1775256526292,113327,1,4,1,30101,trigger
1775256530921,117961,1,4,1,30101,reaction_accept
1775256602963,140701,1,4,2,30201,teleport
1775256644987,182719,1,4,2,30201,teleport
1775256661735,199531,1,4,2,30201,trigger
1775256665086,202886,1,4,2,30201,reaction_reject
1775256689702,224707,1,4,3,30301,teleport
1775256731703,266711,1,4,3,30301,teleport
1775256748455,283522,1,4,3,30301,trigger
1775256751445,286504,1,4,3,30301,reaction_accept
