unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1775769617832,0,415,-520.000000,-17500.000000,159.768065,0.000000,0.000000,90.000000,0.000000,0.000000,-15.075175,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775769618393,1,636,-520.000000,-17500.000000,158.177201,0.000000,0.000000,90.000000,0.000000,0.000000,-47.725929,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775769619047,2,1036,-520.000000,-17500.000000,155.498341,0.000000,0.000000,90.000000,0.000000,0.000000,-80.365799,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775769619121,3,1436,-520.000000,-17500.000000,151.731848,0.000000,0.000000,90.000000,0.000000,0.000000,-112.994789,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775769619142,4,1502,-520.000000,-17500.000000,146.878084,0.000000,0.000000,90.000000,0.000000,0.000000,-145.612900,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775769619160,5,1523,-520.000000,-17500.000000,140.937412,0.000000,0.000000,90.000000,0.000000,0.000000,-178.220139,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775769623066,6,1534,-520.000000,-17500.000000,136.810020,0.000000,0.000000,90.000000,0.000000,0.000000,-198.550705,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775769623089,7,1556,-520.000000,-17500.000000,134.504664,0.000000,0.000000,90.000000,0.000000,0.000000,-209.320877,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775769623116,8,1582,-520.000000,-17500.000000,129.538750,0.000000,0.000000,90.000000,0.000000,0.000000,-230.394119,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775769623140,9,1607,-520.000000,-17500.000000,122.985384,0.000000,0.000000,90.000000,0.000000,0.000000,-255.467926,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775769623161,10,1628,-520.000000,-17500.000000,115.703276,0.000000,0.000000,90.000000,0.000000,0.000000,-280.809021,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775769623183,11,1650,-520.000000,-17500.000000,109.505973,0.000000,0.000000,90.000000,0.000000,0.000000,-300.929047,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775769623209,12,1673,-520.000000,-17500.000000,102.541670,0.000000,0.000000,90.000000,0.000000,0.000000,-322.051697,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775769623232,13,1698,-520.000000,-17500.000000,94.446995,0.000000,0.000000,90.000000,0.000000,0.000000,-344.966522,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775769623262,14,1724,-520.000000,-17500.000000,85.178650,0.000000,0.000000,90.000000,0.000000,0.000000,-369.458405,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775769623296,15,1755,-520.000000,-17500.000000,75.038854,0.000000,0.000000,90.000000,0.000000,0.000000,-394.543091,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775769623326,16,1785,-520.000000,-17500.000000,61.846249,0.000000,0.000000,90.000000,0.000000,0.000000,-424.842957,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775769623352,17,1814,-520.000000,-17500.000000,47.962717,0.000000,0.000000,90.000000,0.000000,0.000000,-454.631317,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775769623378,18,1843,-520.000000,-17500.000000,34.184604,0.000000,0.000000,90.000000,0.000000,0.000000,-482.479248,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775769623404,19,1869,-519.933954,-17499.913934,22.158416,0.097313,0.098442,90.004423,-0.648767,0.000000,-422.431183,0.000000,0.000000,0.000000,-0.000077,0.999999,0.001718,-0.725745,1.000,0.000,0.384,0.000
1775769623428,20,1894,-519.728915,-17499.045671,17.558579,0.414413,0.113220,90.015353,-4.010353,32.597267,0.204397,0.000000,0.000000,0.000000,-0.000268,0.999998,0.001976,32.598682,1.000,0.000,0.384,0.000
1775769623449,21,1917,-519.809813,-17497.292450,18.635641,0.412151,0.236098,90.020233,-3.053017,64.187004,41.411850,0.000000,0.000000,0.000000,-0.000353,0.999991,0.004121,64.358177,1.000,0.000,0.384,0.000
1775769623471,22,1939,-519.879465,-17495.079449,20.239174,0.415551,0.401268,90.033851,-3.140750,91.718430,70.171799,0.000000,0.000000,0.000000,-0.000591,0.999975,0.007003,92.209457,1.000,0.000,0.383,0.000
1775769623495,23,1962,-519.961897,-17492.372996,22.215649,0.418574,0.585511,90.056183,-3.790842,117.574577,90.196495,0.000000,0.000000,0.000000,-0.000981,0.999947,0.010219,118.493813,1.000,0.000,0.382,0.000
1775769623522,24,1988,-520.076908,-17488.802012,24.706682,0.419768,0.785128,90.090161,-4.687748,142.989029,103.760490,0.000000,0.000000,0.000000,-0.001573,0.999905,0.013703,144.404602,1.000,0.000,0.380,0.000
1775769623544,25,2010,-520.230519,-17484.378935,27.521725,0.418453,0.961743,90.136203,-5.676383,166.015915,108.556122,0.000000,0.000000,0.000000,-0.002377,0.999856,0.016785,167.827637,1.000,0.000,0.378,0.000
1775769623571,26,2036,-520.383678,-17480.412742,29.799471,0.415082,1.060486,90.182179,-6.627097,178.949722,104.435738,0.000000,0.000000,0.000000,-0.003179,0.999824,0.018508,180.872116,1.000,0.000,0.374,0.000
1775769623608,27,2068,-520.582701,-17475.751592,32.212218,0.411674,1.072201,90.242761,-7.216822,178.841171,92.723297,0.000000,0.000000,0.000000,-0.004236,0.999816,0.018712,180.573898,1.000,0.000,0.370,0.000
1775769623633,28,2096,-520.843606,-17469.384311,34.487620,0.408716,0.997421,90.318343,-7.665639,198.597458,70.573593,0.000000,0.000000,0.000000,-0.005555,0.999833,0.017407,199.835388,1.000,0.000,0.366,0.000
1775769623659,29,2121,-521.078146,-17463.936637,35.817773,0.406895,0.872589,90.386955,-8.013504,198.495010,48.125607,0.000000,0.000000,0.000000,-0.006753,0.999861,0.015229,199.254486,1.000,0.000,0.359,0.000
1775769623682,30,2148,-521.284772,-17458.784393,36.472201,0.407323,0.759423,90.444805,-8.010831,210.339630,26.822968,0.000000,0.000000,0.000000,-0.007763,0.999882,0.013254,210.732513,1.000,0.000,0.354,0.000
