unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773862755418,96249,2,2,1,20201,teleport
1773862794924,135988,2,2,1,20201,trigger
1773862802256,143312,2,2,1,20201,reaction_accept
1773862872048,182458,2,2,2,10301,teleport
1773862880174,190800,2,2,2,10301,trigger
1773862887067,197683,2,2,2,10301,reaction_accept
1773862940595,226848,2,2,3,20401,teleport
1773863019778,306032,2,2,3,20401,teleport
1773863034572,321083,2,2,3,20401,trigger
1773863038352,324854,2,2,3,20401,reaction_accept
1773863120814,392768,2,2,4,10401,teleport
1773863128951,401119,2,2,4,10401,trigger
1773863133953,406112,2,2,4,10401,reaction_accept
1773863193874,437183,2,2,5,20501,teleport
1773863203093,446673,2,2,5,20501,trigger
1773863210267,453851,2,2,5,20501,reaction_accept
1773863299633,518836,2,2,6,10501,teleport
1773863307427,526884,2,2,6,10501,trigger
1773863312327,531793,2,2,6,10501,reaction_reject
1773863398535,603193,2,2,7,20101,teleport
1773863420162,625073,2,2,7,20101,trigger
1773863424774,629662,2,2,7,20101,reaction_accept
1773863491364,685167,2,2,8,10101,teleport
1773863500115,694172,2,2,8,10101,trigger
1773863508545,702602,2,2,8,10101,reaction_accept
1773863627304,808290,2,2,9,20301,teleport
1773863715596,896566,2,2,9,20301,teleport
1773863734015,915224,2,2,9,20301,trigger
1773863737965,919195,2,2,9,20301,reaction_reject
1773863808149,978850,2,2,10,10201,teleport
1773863822001,992957,2,2,10,10201,trigger
1773863827554,998504,2,2,10,10201,reaction_accept
