unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775771454519,52560,1,5,1,20102,teleport
1775771498396,96430,1,5,1,20102,teleport
1775771518909,116999,1,5,1,20102,trigger
1775771523606,121689,1,5,1,20102,reaction_accept
1775771561080,140480,1,5,2,10101,teleport
1775771605160,184563,1,5,2,10101,teleport
1775771613895,193349,1,5,2,10101,trigger
1775771623909,203362,1,5,2,10101,reaction_ignore
1775771665295,226598,1,5,3,20501,teleport
1775771707307,268602,1,5,3,20501,teleport
1775771717681,279039,1,5,3,20501,trigger
1775771724638,285979,1,5,3,20501,reaction_accept
1775771762593,310615,1,5,4,10501,teleport
1775771804590,352611,1,5,4,10501,teleport
1775771813294,361372,1,5,4,10501,trigger
1775771820970,369033,1,5,4,10501,reaction_accept
1775771854147,390175,1,5,5,20201,teleport
1775771886371,422406,1,5,5,20201,teleport
1775771905258,441351,1,5,5,20201,trigger
1775771912589,448686,1,5,5,20201,reaction_reject
1775771933371,456470,1,5,6,10301,teleport
1775771976053,499157,1,5,6,10301,teleport
1775771987677,510831,1,5,6,10301,trigger
1775771994240,517403,1,5,6,10301,reaction_accept
1775772030123,535636,1,5,7,20301,teleport
1775772074439,579950,1,5,7,20301,teleport
1775772100722,606292,1,5,7,20301,trigger
1775772106917,612466,1,5,7,20301,reaction_accept
1775772136818,622262,1,5,8,10401,teleport
1775772181870,667320,1,5,8,10401,teleport
1775772193936,679449,1,5,8,10401,trigger
1775772199395,684915,1,5,8,10401,reaction_accept
1775772234219,709755,1,5,9,20401,teleport
1775772313961,789502,1,5,9,20401,teleport
1775772335316,810901,1,5,9,20401,trigger
1775772341880,817461,1,5,9,20401,reaction_accept
1775772376552,833785,1,5,10,10201,teleport
1775772418382,875627,1,5,10,10201,teleport
1775772433374,890676,1,5,10,10201,trigger
1775772438379,895683,1,5,10,10201,reaction_accept
