unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1774974050651,98743,2,4,1,20201,teleport
1774974094948,143361,2,4,1,20201,trigger
1774974099991,148421,2,4,1,20201,reaction_accept
1774974214393,222298,2,4,2,10301,teleport
1774974226191,234305,2,4,2,10301,trigger
1774974229474,237574,2,4,2,10301,reaction_accept
1774974312144,306455,2,4,3,20401,teleport
1774974365030,359262,2,4,3,20401,teleport
1774974379548,374128,2,4,3,20401,trigger
1774974384578,379164,2,4,3,20401,reaction_accept
1774974448276,401784,2,4,4,10401,teleport
1774974455917,409703,2,4,4,10401,trigger
1774974458730,412529,2,4,4,10401,reaction_accept
1774974533756,472561,2,4,5,20501,teleport
1774974549731,488845,2,4,5,20501,trigger
1774974556554,495684,2,4,5,20501,reaction_accept
1774974645337,562817,2,4,6,10501,teleport
1774974658772,576559,2,4,6,10501,trigger
1774974663980,581787,2,4,6,10501,reaction_reject
1774974793592,684245,2,4,7,20101,teleport
1774974837616,728565,2,4,7,20101,trigger
1774974841746,732714,2,4,7,20101,reaction_accept
1774974930905,808573,2,4,8,10101,teleport
1774974944099,822051,2,4,8,10101,trigger
1774974948732,826699,2,4,8,10101,reaction_accept
1774974995665,861940,2,4,9,20301,teleport
1774975144771,1011119,2,4,9,20301,teleport
1774975163083,1029712,2,4,9,20301,trigger
1774975165952,1032599,2,4,9,20301,reaction_reject
1774975236410,1085613,2,4,10,10201,teleport
1774975249242,1098761,2,4,10,10201,trigger
1774975251992,1101531,2,4,10,10201,reaction_accept
