unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1774984374135,104842,1,2,1,20104,teleport
1774984405447,136155,1,2,1,20104,teleport
1774984422275,153032,1,2,1,20104,trigger
1774984430766,161529,1,2,1,20104,reaction_accept
1774984461385,176298,1,2,2,10101,teleport
1774984503653,218587,1,2,2,10101,teleport
1774984511125,226110,1,2,2,10101,trigger
1774984519191,234176,1,2,2,10101,reaction_accept
1774984564955,263171,1,2,3,20501,teleport
1774984593769,291989,1,2,3,20501,teleport
1774984602566,300834,1,2,3,20501,trigger
1774984610528,308804,1,2,3,20501,reaction_accept
1774984638746,321206,1,2,4,10501,teleport
1774984669965,352421,1,2,4,10501,teleport
1774984677723,360228,1,2,4,10501,trigger
1774984687746,370247,1,2,4,10501,reaction_ignore
1774984720918,382382,1,2,5,20201,teleport
1774984767479,428947,1,2,5,20201,teleport
1774984784839,446354,1,2,5,20201,trigger
1774984792999,454524,1,2,5,20201,reaction_accept
1774984835211,480952,1,2,6,10301,teleport
1774984868381,514107,1,2,6,10301,teleport
1774984877006,522798,1,2,6,10301,trigger
1774984884479,530281,1,2,6,10301,reaction_accept
1774984911429,543780,1,2,7,20301,teleport
1774984938424,570775,1,2,7,20301,teleport
1774984953741,586146,1,2,7,20301,trigger
1774984960912,593315,1,2,7,20301,reaction_accept
1774984981525,599951,1,2,8,10401,teleport
1774985029995,648411,1,2,8,10401,teleport
1774985037614,656096,1,2,8,10401,trigger
1774985045668,664155,1,2,8,10401,reaction_accept
1774985094242,696644,1,2,9,20401,teleport
1774985132902,735305,1,2,9,20401,teleport
1774985146479,748933,1,2,9,20401,trigger
1774985156179,758640,1,2,9,20401,reaction_accept
1774985198136,786318,1,2,10,10201,teleport
1774985241070,829247,1,2,10,10201,teleport
1774985248688,836918,1,2,10,10201,trigger
1774985254703,842933,1,2,10,10201,reaction_accept
