unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1776116515343,96546,3,1,1,20401,teleport
1776116603000,184184,3,1,1,20401,teleport
1776116620258,201712,3,1,1,20401,trigger
1776116627217,208688,3,1,1,20401,reaction_accept
1776116695553,260991,3,1,2,10401,teleport
1776116703240,268899,3,1,2,10401,trigger
1776116709857,275537,3,1,2,10401,reaction_accept
1776116763724,312106,3,1,3,20101,teleport
1776116803077,351725,3,1,3,20101,trigger
1776116810301,358952,3,1,3,20101,reaction_accept
1776116906860,430742,3,1,4,10101,teleport
1776116915000,439108,3,1,4,10101,trigger
1776116921961,446078,3,1,4,10101,reaction_accept
1776117008205,516352,3,1,5,20301,teleport
1776117075258,583407,3,1,5,20301,teleport
1776117093521,601926,3,1,5,20301,trigger
1776117099435,607864,3,1,5,20301,reaction_reject
1776117135387,626917,3,1,6,10301,teleport
1776117144712,636481,3,1,6,10301,trigger
1776117151937,643723,3,1,6,10301,reaction_accept
1776117232970,706053,3,1,7,20501,teleport
1776117244459,717785,3,1,7,20501,trigger
1776117251727,725042,3,1,7,20501,reaction_accept
1776117336165,790198,3,1,8,10501,teleport
1776117344842,799128,3,1,8,10501,trigger
1776117351800,806080,3,1,8,10501,reaction_accept
1776117495600,931318,3,1,9,20201,teleport
1776117515085,951041,3,1,9,20201,trigger
1776117523692,959658,3,1,9,20201,reaction_accept
1776117590513,977292,3,1,9,20201,trigger
1776117597639,984435,3,1,9,20201,reaction_accept
1776117661241,1021569,3,1,10,10201,teleport
1776117674480,1035053,3,1,10,10201,trigger
1776117678498,1039079,3,1,10,10201,reaction_accept
