unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1774035899397,64357,2,1,1,20201,teleport
1774035919083,84318,2,1,1,20201,trigger
1774035927048,92277,2,1,1,20201,reaction_accept
1774035996593,108914,2,1,2,10301,teleport
1774036005712,118281,2,1,2,10301,trigger
1774036013828,126390,2,1,2,10301,reaction_accept
1774036129023,186380,2,1,3,20401,teleport
1774036205439,262798,2,1,3,20401,teleport
1774036231321,288931,2,1,3,20401,trigger
1774036239764,297380,2,1,3,20401,reaction_accept
1774036325849,346645,2,1,4,10401,teleport
1774036338516,359523,2,1,4,10401,trigger
1774036345097,366100,2,1,4,10401,reaction_accept
1774036485111,445307,2,1,5,20501,teleport
1774036502710,463153,2,1,5,20501,trigger
1774036512753,473185,2,1,5,20501,reaction_ignore
1774036579340,513191,2,1,6,10501,teleport
1774036587812,521936,2,1,6,10501,trigger
1774036595734,529874,2,1,6,10501,reaction_reject
1774036665727,563372,2,1,7,20102,teleport
1774036712551,610471,2,1,7,20102,trigger
1774036717506,615424,2,1,7,20102,reaction_accept
1774036855742,737500,2,1,8,10101,teleport
1774036863509,745490,2,1,8,10101,trigger
1774036871452,753427,2,1,8,10101,reaction_accept
1774036916208,776145,2,1,9,20301,teleport
1774037011036,871018,2,1,9,20301,teleport
1774037030103,890320,2,1,9,20301,trigger
1774037036887,897107,2,1,9,20301,reaction_accept
1774037127278,962025,2,1,10,10201,teleport
1774037138532,973522,2,1,10,10201,trigger
1774037143718,978712,2,1,10,10201,reaction_accept
