unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773591708359,52460,1,6,1,20103,teleport
1773591752300,96402,1,6,1,20103,teleport
1773591772704,116857,1,6,1,20103,trigger
1773591778987,123143,1,6,1,20103,reaction_accept
1773591814542,140456,1,6,2,10101,teleport
1773591858672,184583,1,6,2,10101,teleport
1773591870210,196181,1,6,2,10101,trigger
1773591876419,202395,1,6,2,10101,reaction_accept
1773591917605,225219,1,6,3,20501,teleport
1773591947377,254995,1,6,3,20501,teleport
1773591956204,263881,1,6,3,20501,trigger
1773591963694,271374,1,6,3,20501,reaction_accept
1773591988447,283730,1,6,4,10501,teleport
1773592032163,327445,1,6,4,10501,teleport
1773592040847,336182,1,6,4,10501,trigger
1773592050850,346188,1,6,4,10501,reaction_ignore
1773592095603,371431,1,6,5,20201,teleport
1773592139695,415522,1,6,5,20201,teleport
1773592160097,435978,1,6,5,20201,trigger
1773592168515,444404,1,6,5,20201,reaction_reject
1773592198551,457554,1,6,6,10301,teleport
1773592240621,499639,1,6,6,10301,teleport
1773592251239,510309,1,6,6,10301,trigger
1773592257909,516988,1,6,6,10301,reaction_accept
1773592299100,548716,1,6,7,20301,teleport
1773592327859,577482,1,6,7,20301,teleport
1773592347353,597025,1,6,7,20301,trigger
1773592353361,603039,1,6,7,20301,reaction_reject
1773592386016,621396,1,6,8,10401,teleport
1773592429906,665282,1,6,8,10401,teleport
1773592438513,673945,1,6,8,10401,trigger
1773592444762,680198,1,6,8,10401,reaction_accept
1773592488771,708970,1,6,9,20401,teleport
1773592529243,749442,1,6,9,20401,teleport
1773592544912,765169,1,6,9,20401,trigger
1773592554644,774903,1,6,9,20401,reaction_accept
1773592586829,793525,1,6,10,10201,teleport
1773592628896,835591,1,6,10,10201,teleport
1773592637534,844285,1,6,10,10201,trigger
1773592642664,849401,1,6,10,10201,reaction_accept
