unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1776373715720,98026,3,4,1,20401,teleport
1776373840022,222335,3,4,1,20401,teleport
1776373861465,243999,3,4,1,20401,trigger
1776373865681,248228,3,4,1,20401,reaction_reject
1776373978980,346579,3,4,2,10401,teleport
1776373991820,359603,3,4,2,10401,trigger
1776373994625,362421,3,4,2,10401,reaction_accept
1776374070603,430920,3,4,3,20101,teleport
1776374112556,473155,3,4,3,20101,trigger
1776374119947,480546,3,4,3,20101,reaction_accept
1776374171573,521572,3,4,4,10101,teleport
1776374184472,534701,3,4,4,10101,trigger
1776374186652,536897,3,4,4,10101,reaction_accept
1776374293931,639133,3,4,5,20301,teleport
1776374411256,756457,3,4,5,20301,teleport
1776374430194,775616,3,4,5,20301,trigger
1776374435210,780645,3,4,5,20301,reaction_reject
1776374468036,799875,3,4,6,10301,teleport
1776374475603,807700,3,4,6,10301,trigger
1776374479061,811175,3,4,6,10301,reaction_accept
1776374517406,836846,3,4,7,20501,teleport
1776374530626,850342,3,4,7,20501,trigger
1776374536929,856662,3,4,7,20501,reaction_accept
1776374605407,917657,3,4,8,10501,teleport
1776374617212,929695,3,4,8,10501,trigger
1776374621574,934075,3,4,8,10501,reaction_reject
1776374697194,1001670,3,4,9,20201,teleport
1776374734103,1038813,3,4,9,20201,trigger
1776374740276,1044981,3,4,9,20201,reaction_accept
1776374800649,1086296,3,4,10,10201,teleport
1776374813304,1099181,3,4,10,10201,trigger
1776374816783,1102675,3,4,10,10201,reaction_accept
