unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1774028692710,98510,3,4,1,20401,teleport
1774028816643,222468,3,4,1,20401,teleport
1774028834558,240662,3,4,1,20401,trigger
1774028842744,248850,3,4,1,20401,reaction_accept
1774028991444,346479,3,4,2,10401,teleport
1774029000614,355848,3,4,2,10401,trigger
1774029007381,362645,3,4,2,10401,reaction_accept
1774029098033,430566,3,4,3,20103,teleport
1774029142748,475571,3,4,3,20103,trigger
1774029148943,481770,3,4,3,20103,reaction_accept
1774029203206,521156,3,4,4,10101,teleport
1774029216707,534969,3,4,4,10101,trigger
1774029221916,540197,3,4,4,10101,reaction_accept
1774029300271,601108,3,4,5,20301,teleport
1774029458306,759190,3,4,5,20301,teleport
1774029476203,777367,3,4,5,20301,trigger
1774029483220,784401,3,4,5,20301,reaction_accept
1774029549948,834286,3,4,6,10301,teleport
1774029560298,844881,3,4,6,10301,trigger
1774029566803,851402,3,4,6,10301,reaction_accept
1774029643125,915389,3,4,7,20501,teleport
1774029655842,928406,3,4,7,20501,trigger
1774029663577,936162,3,4,7,20501,reaction_accept
1774029781731,1039421,3,4,8,10501,teleport
1774029790619,1048595,3,4,8,10501,trigger
1774029800661,1058632,3,4,8,10501,reaction_ignore
1774029917131,1129924,3,4,9,20201,teleport
1774029959179,1172283,3,4,9,20201,trigger
1774029966713,1179832,3,4,9,20201,reaction_accept
1774030054054,1249513,3,4,10,10201,teleport
1774030063127,1258870,3,4,10,10201,trigger
1774030070874,1266638,3,4,10,10201,reaction_accept
