unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773941191311,96552,3,5,1,20401,teleport
1773941315116,220370,3,5,1,20401,teleport
1773941328894,234405,3,5,1,20401,trigger
1773941336719,242250,3,5,1,20401,reaction_reject
1773941431010,310896,3,5,2,10401,teleport
1773941438860,318970,3,5,2,10401,trigger
1773941442398,322524,3,5,2,10401,reaction_accept
1773941528282,401691,3,5,3,20101,teleport
1773941545579,419250,3,5,3,20101,trigger
1773941555589,429254,3,5,3,20101,reaction_ignore
1773941623601,476741,3,5,4,10101,teleport
1773941631668,485092,3,5,4,10101,trigger
1773941634701,488140,3,5,4,10101,reaction_accept
1773941751309,597109,3,5,5,20301,teleport
1773941952546,798392,3,5,5,20301,teleport
1773941969008,815097,3,5,5,20301,trigger
1773941975102,821208,3,5,5,20301,reaction_reject
1773942006709,835904,3,5,6,10301,teleport
1773942017927,847385,3,5,6,10301,trigger
1773942021516,850989,3,5,6,10301,reaction_accept
1773942098923,915619,3,5,7,20501,teleport
1773942110262,927227,3,5,7,20501,trigger
1773942118336,935319,3,5,7,20501,reaction_reject
1773942204107,999454,3,5,8,10501,teleport
1773942213478,1009102,3,5,8,10501,trigger
1773942220737,1016378,3,5,8,10501,reaction_reject
1773942300965,1083900,3,5,9,20201,teleport
1773942323549,1106750,3,5,9,20201,trigger
1773942328602,1111823,3,5,9,20201,reaction_reject
1773942401564,1167847,3,5,10,10201,teleport
1773942411178,1177737,3,5,10,10201,trigger
1773942414392,1180969,3,5,10,10201,reaction_reject
