unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775081802334,60015,3,4,1,20401,teleport
1775081880714,138411,3,4,1,20401,teleport
1775081898519,156507,3,4,1,20401,trigger
1775081907515,165522,3,4,1,20401,reaction_accept
1775082088335,222548,3,4,2,10401,teleport
1775082098295,232755,3,4,2,10401,trigger
1775082105645,240120,3,4,2,10401,reaction_accept
1775082297136,306360,3,4,3,20101,teleport
1775082320687,330187,3,4,3,20101,trigger
1775082330701,340193,3,4,3,20101,reaction_ignore
1775082421343,390327,3,4,4,10101,teleport
1775082431572,400838,3,4,4,10101,trigger
1775082437587,406872,3,4,4,10101,reaction_accept
1775082588618,475264,3,4,5,20301,teleport
1775082746422,633099,3,4,5,20301,teleport
1775082767402,654329,3,4,5,20301,trigger
1775082774196,661136,3,4,5,20301,reaction_accept
1775082849854,708269,3,4,6,10301,teleport
1775082864063,722732,3,4,6,10301,trigger
1775082871336,730020,3,4,6,10301,reaction_accept
1775082962374,791096,3,4,7,20501,teleport
1775082972724,801722,3,4,7,20501,trigger
1775082981474,810487,3,4,7,20501,reaction_accept
1775083073730,842561,3,4,8,10501,teleport
1775083082465,851607,3,4,8,10501,trigger
1775083091772,860931,3,4,8,10501,reaction_accept
1775083138137,883500,3,4,9,20201,teleport
1775083157049,902724,3,4,9,20201,trigger
1775083165070,910760,3,4,9,20201,reaction_reject
1775083244647,976603,3,4,10,10201,teleport
1775083253425,985652,3,4,10,10201,trigger
1775083258863,991106,3,4,10,10201,reaction_accept
