subcategory,metric,term,coef,stat,pval,ci_low,ci_high,effect_size,pval_fdr
103,appropriateness,"C(scene_id, Sum)[S.scene_1]",0.013888888888888888,0.07763459794589417,0.938118720243704,-0.3367501654470705,0.36452794322484827,0.009685920677816281,0.938118720243704
103,appropriateness,"C(scene_id, Sum)[S.scene_2]",-0.027777777777777776,-0.15526919589178834,0.8766090991863908,-0.37841683211373717,0.3228612765581816,-0.019371841355632562,0.8830720827549408
103,appropriateness,"C(mode, Sum)[S.0]",0.45833333333333287,2.192296692703935,0.0283580904163901,0.048572725092138114,0.8680939415745277,0.319635382367937,0.09452696805463366
103,appropriateness,Group Var,0.5771009009792445,1.7928621767981394,0.07299496452285627,-0.05378807420397547,1.2079898761624643,0.4024622555986515,0.12377819616689877
103,disturbance,Intercept,2.166666666666666,14.240752488294724,5.11730446442329e-46,1.8684669306161572,2.464866402717175,1.9244207080907214,5.11730446442329e-45
103,disturbance,"C(scene_id, Sum)[S.scene_1]",0.08333333333333333,0.5366569553634539,0.5915045943052859,-0.22101440764467772,0.38768107431134435,0.07401618108041237,0.7393807428816074
103,disturbance,"C(scene_id, Sum)[S.scene_2]",0.0,0.0,1.0,-0.3043477409780111,0.3043477409780111,0.0,1.0
103,disturbance,"C(mode, Sum)[S.0]",-0.33333333333333326,-2.1908849981991887,0.02846011561055989,-0.6315330693838422,-0.03513359728282428,-0.29606472432164943,0.24140348880504078
103,disturbance,Group Var,0.306671251621712,1.3552920778647612,0.17532451803607252,-0.13682326744855577,0.7501657706919798,0.27238361870627215,0.21915564754509065
103,satisfaction,Intercept,5.680555555555557,28.387423673733252,2.8912107725945165e-177,5.288350738766574,6.072760372344541,3.9935853619397537,9.637369241981721e-177
103,satisfaction,"C(scene_id, Sum)[S.scene_1]",-0.01388888888888889,-0.07920155016776435,0.9368723116122387,-0.3575907728777733,0.3298129950999955,-0.009764267388605752,0.9368723116122387
103,satisfaction,"C(scene_id, Sum)[S.scene_2]",-0.05555555555555555,-0.3168062006710574,0.7513906589345354,-0.39925743954443993,0.2881463284333289,-0.03905706955442301,0.7513906589345354
103,satisfaction,"C(mode, Sum)[S.0]",0.5416666666666665,2.7068692500625824,0.00679210019886289,0.14946184987768274,0.9338714834556503,0.3808064281556242,0.03396050099431445
103,satisfaction,Group Var,0.5347686764122912,1.7423605015717678,0.08144538285437374,-0.06678728452847782,1.1363246373530602,0.3759569530229086,0.20361345713593432
104,appropriateness,Intercept,5.597222222222223,30.765797899172053,7.517927329278672e-208,5.2406459356271,5.953798508817346,3.885721656765614,3.758963664639336e-207
104,appropriateness,"C(scene_id, Sum)[S.scene_1]",-0.09722222222222222,-0.5147657797209425,0.6067167008528611,-0.46739456381766514,0.2729501193732207,-0.06749392455920421,0.6741296676142902
104,appropriateness,"C(scene_id, Sum)[S.scene_2]",0.027777777777777776,0.1470759370631264,0.8830720827549408,-0.3423945638176652,0.3979501193732208,0.019283978445486915,0.8830720827549408
104,appropriateness,"C(mode, Sum)[S.0]",0.6250000000000002,3.435386862190428,0.0005917084746205987,0.2684237134048773,0.9815762865951232,0.43388951502345574,0.005917084746205987
104,appropriateness,Group Var,0.2852606967469735,1.3043152788630232,0.19212610798107177,-0.14339386315072278,0.7139152566446698,0.1980346005868758,0.2401576349763397
104,disturbance,Intercept,2.1527777777777772,12.106592772770089,9.745906036708186e-34,1.8042596612146486,2.5012958943409056,1.620388475088949,1.9491812073416372e-33
104,disturbance,"C(scene_id, Sum)[S.scene_1]",0.013888888888888904,0.07314339080903154,0.9416920132349265,-0.3582803762546067,0.38605815403238447,0.010454119194122265,0.9416920132349265
104,disturbance,"C(scene_id, Sum)[S.scene_2]",-0.1527777777777778,-0.8045772988993461,0.4210636464457642,-0.5249470429212734,0.21939148736571779,-0.11499531113534481,0.5593427757496447
104,disturbance,"C(mode, Sum)[S.0]",-0.31944444444444425,-1.7964621533787868,0.07242104664151224,-0.6679625610075728,0.02907367211868428,-0.2404447414648117,0.24140348880504078
104,disturbance,Group Var,0.2512931002277043,1.215767966377412,0.22407332484217246,-0.15382155950237403,0.6564077599577827,0.18914745761574703,0.22407332484217246
104,satisfaction,Intercept,5.569444444444441,31.743051456169198,3.959795921438349e-221,5.225560979425948,5.913327909462934,3.691046059539471,1.9798979607191743e-220
104,satisfaction,"C(scene_id, Sum)[S.scene_1]",-0.06944444444444443,-0.36474413808208667,0.7153024076440633,-0.442606329247298,0.30371744035840914,-0.046023018198746546,0.794780452937848
