unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1775674084568,0,411,-520.000000,-17500.000000,159.877576,0.000000,0.000000,90.000000,0.000000,0.000000,-10.952724,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084593,1,541,-520.000000,-17500.000000,158.424081,0.000000,0.000000,90.000000,0.000000,0.000000,-43.604855,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084675,2,618,-520.000000,-17500.000000,155.882544,0.000000,0.000000,90.000000,0.000000,0.000000,-76.246101,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084697,3,647,-520.000000,-17500.000000,152.253328,0.000000,0.000000,90.000000,0.000000,0.000000,-108.876465,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084717,4,669,-520.000000,-17500.000000,148.232746,0.000000,0.000000,90.000000,0.000000,0.000000,-137.493408,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084737,5,687,-520.000000,-17500.000000,144.710095,0.000000,0.000000,90.000000,0.000000,0.000000,-159.149689,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084752,6,705,-520.000000,-17500.000000,141.660284,0.000000,0.000000,90.000000,0.000000,0.000000,-176.092194,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084772,7,722,-520.000000,-17500.000000,138.156547,0.000000,0.000000,90.000000,0.000000,0.000000,-193.776825,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084789,8,739,-520.000000,-17500.000000,134.596251,0.000000,0.000000,90.000000,0.000000,0.000000,-210.329865,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084804,9,756,-520.000000,-17500.000000,130.598413,0.000000,0.000000,90.000000,0.000000,0.000000,-227.510544,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084820,10,771,-520.000000,-17500.000000,126.492596,0.000000,0.000000,90.000000,0.000000,0.000000,-243.962585,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084838,11,790,-520.000000,-17500.000000,122.528236,0.000000,0.000000,90.000000,0.000000,0.000000,-258.927429,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084854,12,806,-520.000000,-17500.000000,117.517584,0.000000,0.000000,90.000000,0.000000,0.000000,-276.628357,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084871,13,822,-520.000000,-17500.000000,112.764179,0.000000,0.000000,90.000000,0.000000,0.000000,-292.506409,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084890,14,839,-520.000000,-17500.000000,107.746530,0.000000,0.000000,90.000000,0.000000,0.000000,-308.400726,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084906,15,858,-520.000000,-17500.000000,102.405042,0.000000,0.000000,90.000000,0.000000,0.000000,-324.479767,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084925,16,875,-520.000000,-17500.000000,95.902570,0.000000,0.000000,90.000000,0.000000,0.000000,-342.993561,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084943,17,893,-520.000000,-17500.000000,89.740277,0.000000,0.000000,90.000000,0.000000,0.000000,-359.720123,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775674084961,18,911,-520.000000,-17500.000000,82.981705,0.000000,0.000000,90.000000,0.000000,0.000000,-377.211395,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
