unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1774959514384,53915,1,0,1,30101,teleport
1774959570861,110397,1,0,1,30101,teleport
1774959600638,140213,1,0,1,30101,trigger
1774959607681,147239,1,0,1,30101,reaction_accept
1774959795869,183436,1,0,2,30201,teleport
1774959889437,276995,1,0,2,30201,teleport
1774959914847,302462,1,0,2,30201,trigger
1774959922511,310108,1,0,2,30201,reaction_reject
1774959961887,347393,1,0,3,30301,teleport
1774960003961,389466,1,0,3,30301,teleport
1774960031979,417545,1,0,3,30301,trigger
1774960039300,424852,1,0,3,30301,reaction_accept
