unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1775339763079,0,412,-520.000000,-17500.000000,159.851530,0.000000,0.000000,90.000000,0.000000,0.000000,-12.061627,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775339763626,1,638,-520.000000,-17500.000000,158.361084,0.000000,0.000000,90.000000,0.000000,0.000000,-44.713387,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775339764149,2,1038,-520.000000,-17500.000000,155.782608,0.000000,0.000000,90.000000,0.000000,0.000000,-77.354263,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775339767553,3,1049,-520.000000,-17500.000000,152.116466,0.000000,0.000000,90.000000,0.000000,0.000000,-109.984261,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775339768059,4,1449,-520.000000,-17500.000000,150.846471,0.000000,0.000000,90.000000,0.000000,0.000000,-120.315948,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775339768115,5,1849,-520.000000,-17500.000000,145.748750,0.000000,0.000000,90.000000,0.000000,0.000000,-152.931625,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775339768137,6,1901,-520.000000,-17500.000000,139.564202,0.000000,0.000000,90.000000,0.000000,0.000000,-185.536423,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775339768156,7,1923,-520.000000,-17500.000000,132.293190,0.000000,0.000000,90.000000,0.000000,0.000000,-218.130356,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775339768177,8,1944,-520.000000,-17500.000000,126.963350,0.000000,0.000000,90.000000,0.000000,0.000000,-239.853821,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775339768206,9,1969,-520.000000,-17500.000000,121.536576,0.000000,0.000000,90.000000,0.000000,0.000000,-260.235779,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775339768247,10,2010,-520.000000,-17500.000000,114.522871,0.000000,0.000000,90.000000,0.000000,0.000000,-284.338989,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775339768291,11,2052,-520.000000,-17500.000000,103.959537,0.000000,0.000000,90.000000,0.000000,0.000000,-316.899994,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775339768335,12,2095,-520.000000,-17500.000000,92.311199,0.000000,0.000000,90.000000,0.000000,0.000000,-349.450134,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775339768360,13,2123,-520.000000,-17500.000000,79.578217,0.000000,0.000000,90.000000,0.000000,0.000000,-381.989441,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775339768382,14,2148,-520.000000,-17500.000000,68.166118,0.000000,0.000000,90.000000,0.000000,0.000000,-409.205933,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775339768410,15,2173,-520.000000,-17500.000000,57.268230,0.000000,0.000000,90.000000,0.000000,0.000000,-433.720886,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775339768433,16,2198,-520.000000,-17500.000000,45.807853,0.000000,0.000000,90.000000,0.000000,0.000000,-458.121918,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775339768460,17,2226,-520.000000,-17500.000000,33.767824,0.000000,0.000000,90.000000,0.000000,0.000000,-482.457977,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775339768484,18,2249,-519.936268,-17499.916573,21.994282,0.093969,0.095424,90.004268,-0.641972,0.000000,-422.728577,0.000000,0.000000,0.000000,-0.000074,0.999999,0.001665,-0.703990,1.000,0.000,0.384,0.000
1775339768511,19,2275,-519.715932,-17499.239660,17.503045,0.414368,0.112188,90.015532,-3.986726,28.705215,0.230792,0.000000,0.000000,0.000000,-0.000271,0.999998,0.001958,28.706692,1.000,0.000,0.384,0.000
1775339768537,20,2301,-519.796141,-17497.530796,18.627510,0.412243,0.240688,90.019795,-2.971986,60.996979,42.352310,0.000000,0.000000,0.000000,-0.000345,0.999991,0.004201,61.175377,1.000,0.000,0.384,0.000
1775339768566,21,2329,-519.872112,-17495.002591,20.562187,0.416919,0.435889,90.034258,-3.056742,92.217278,74.707413,0.000000,0.000000,0.000000,-0.000598,0.999971,0.007608,92.784767,1.000,0.000,0.383,0.000
1775339768593,22,2356,-519.978414,-17491.256492,23.355291,0.421695,0.679965,90.062386,-3.802633,125.970322,98.462570,0.000000,0.000000,0.000000,-0.001089,0.999929,0.011867,127.134003,1.000,0.000,0.382,0.000
1775339768619,23,2384,-520.117523,-17486.936858,26.355521,0.422121,0.888232,90.101771,-4.903039,151.432785,108.788223,0.000000,0.000000,0.000000,-0.001776,0.999878,0.015502,153.109482,1.000,0.000,0.380,0.000
1775339768644,24,2408,-520.290145,-17482.126243,29.304740,0.419016,1.030923,90.151399,-5.975805,171.913879,107.489586,0.000000,0.000000,0.000000,-0.002642,0.999835,0.017992,173.835190,1.000,0.000,0.377,0.000
1775339768669,25,2432,-520.465792,-17477.908403,31.689003,0.414986,1.064484,90.203991,-6.760036,171.792740,97.609535,0.000000,0.000000,0.000000,-0.003560,0.999821,0.018578,173.599426,1.000,0.000,0.373,0.000
1775339768693,26,2457,-520.651429,-17473.502953,33.656578,0.411375,1.040094,90.258638,-7.274185,183.932526,81.900536,0.000000,0.000000,0.000000,-0.004513,0.999825,0.018152,185.419846,1.000,0.000,0.369,0.000
1775339768721,27,2484,-520.851965,-17468.944388,35.220480,0.408584,0.953458,90.318622,-7.549509,183.845871,62.518764,0.000000,0.000000,0.000000,-0.005560,0.999846,0.016640,184.899872,1.000,0.000,0.364,0.000
1775339768744,28,2508,-521.068478,-17463.826154,36.276830,0.406629,0.853485,90.381060,-7.831042,197.014282,40.495426,0.000000,0.000000,0.000000,-0.006650,0.999867,0.014896,197.643341,1.000,0.000,0.359,0.000
1775339768773,29,2538,-521.258877,-17459.134224,36.732036,0.407973,0.737361,90.436550,-7.597867,196.964844,19.343550,0.000000,0.000000,0.000000,-0.007619,0.999888,0.012869,197.249634,1.000,0.000,0.354,0.000
1775339768797,30,2562,-521.494268,-17452.703076,36.529850,0.411570,0.599499,90.500865,-7.643640,216.720154,-6.089319,0.000000,0.000000,0.000000,-0.008741,0.999907,0.010463,216.703110,1.000,0.000,0.350,0.000
1775339768829,31,2593,-521.675534,-17447.579404,35.888327,0.416200,0.449229,90.550690,-7.424871,216.665909,-25.652176,0.000000,0.000000,0.000000,-0.009611,0.999923,0.007840,216.519470,1.000,0.000,0.344,0.000
1775339768872,32,2617,-521.936277,-17440.168144,34.603146,0.418613,0.334208,90.618835,-8.258076,243.065933,-41.114990,0.000000,0.000000,0.000000,-0.010800,0.999925,0.005833,242.896988,1.000,0.000,0.340,0.000
1775339768898,33,2662,-522.160749,-17433.827375,33.452045,0.418325,0.303999,90.677429,-9.172503,268.978394,-48.469173,0.000000,0.000000,0.000000,-0.011823,0.999916,0.005306,268.807098,1.000,0.000,0.335,0.000
1775339768925,34,2686,-522.517369,-17423.611856,31.777416,0.417554,0.356517,90.765781,-10.325703,305.074951,-50.437897,0.000000,0.000000,0.000000,-0.013365,0.999891,0.006222,304.865967,1.000,0.000,0.330,0.000
1775339768951,35,2716,-522.812223,-17415.440823,30.613179,0.415397,0.436170,90.838066,-11.582964,331.834686,-48.104206,0.000000,0.000000,0.000000,-0.014626,0.999864,0.007613,331.592804,1.000,0.000,0.322,0.000
1775339768977,36,2744,-523.214987,-17404.452340,29.426787,0.413507,0.569858,90.931855,-12.925044,362.897339,-40.178726,0.000000,0.000000,0.000000,-0.016262,0.999818,0.009946,362.641968,1.000,0.000,0.316,0.000
1775339769003,37,2767,-523.624980,-17393.595883,28.609156,0.411898,0.703355,91.023147,-14.336524,390.166809,-30.339924,0.000000,0.000000,0.000000,-0.017855,0.999765,0.012276,389.958740,1.000,0.000,0.309,0.000
1775339769031,38,2796,-524.005869,-17383.805438,28.127695,0.410438,0.814425,91.104935,-15.624120,412.743408,-21.129398,0.000000,0.000000,0.000000,-0.019282,0.999713,0.014214,412.625885,1.000,0.000,0.301,0.000
1775339769058,39,2823,-524.517637,-17370.868905,27.895674,0.410495,0.931725,91.207140,-17.004963,440.019836,-8.496861,0.000000,0.000000,0.000000,-0.021064,0.999646,0.016261,440.084045,1.000,0.000,0.294,0.000
1775339769083,40,2847,-525.020479,-17358.455530,27.954727,0.410904,1.013735,91.301669,-18.391533,464.410767,1.801662,0.000000,0.000000,0.000000,-0.022713,0.999585,0.017692,464.667847,1.000,0.000,0.285,0.000
1775339769109,41,2874,-525.499503,-17346.864336,28.184506,0.411274,1.064445,91.386957,-19.639341,486.009430,9.378582,0.000000,0.000000,0.000000,-0.024200,0.999535,0.018577,486.432709,1.000,0.000,0.277,0.000
