unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773621975133,99464,2,1,1,20201,teleport
1773622016618,141225,2,1,1,20201,trigger
1773622024518,149131,2,1,1,20201,reaction_accept
1773622142852,221211,2,1,2,10301,teleport
1773622151975,230527,2,1,2,10301,trigger
1773622161822,240375,2,1,2,10301,reaction_accept
1773622244638,277003,2,1,3,20401,teleport
1773622318414,350793,2,1,3,20401,teleport
1773622341764,374464,2,1,3,20401,trigger
1773622350878,383576,2,1,3,20401,reaction_accept
1773622488090,486113,2,1,4,10401,teleport
1773622497124,495321,2,1,4,10401,trigger
1773622503818,502008,2,1,4,10401,reaction_accept
1773622554161,523360,2,1,5,20501,teleport
1773622566924,536420,2,1,5,20501,trigger
1773622576641,546152,2,1,5,20501,reaction_reject
1773622701297,641209,2,1,6,10501,teleport
1773622711305,651495,2,1,6,10501,trigger
1773622719961,660163,2,1,6,10501,reaction_accept
1773622811660,723957,2,1,7,20103,teleport
1773622834287,746886,2,1,7,20103,trigger
1773622841142,753741,2,1,7,20103,reaction_accept
1773622908351,793371,2,1,8,10101,teleport
1773622919574,804887,2,1,8,10101,trigger
1773622926157,811478,2,1,8,10101,reaction_accept
1773623069010,930946,2,1,9,20301,teleport
1773623161523,1023449,2,1,9,20301,teleport
1773623182176,1044363,2,1,9,20301,trigger
1773623188721,1050934,2,1,9,20301,reaction_reject
1773623313668,1144930,2,1,10,10201,teleport
1773623323514,1155034,2,1,10,10201,trigger
1773623331602,1163152,2,1,10,10201,reaction_reject
