unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775142047454,58816,2,2,1,20201,teleport
1775142082700,94365,2,2,1,20201,trigger
1775142090771,102454,2,2,1,20201,reaction_accept
1775142153840,141012,2,2,2,10301,teleport
1775142162772,150190,2,2,2,10301,trigger
1775142170090,157523,2,2,2,10301,reaction_reject
1775142255922,220739,2,2,3,20401,teleport
1775142304598,269413,2,2,3,20401,teleport
1775142321322,286412,2,2,3,20401,trigger
1775142330613,295720,2,2,3,20401,reaction_reject
1775142406497,348455,2,2,4,10401,teleport
1775142415370,357553,2,2,4,10401,trigger
1775142422071,364270,2,2,4,10401,reaction_reject
1775142513307,433103,2,2,5,20501,teleport
1775142524205,444251,2,2,5,20501,trigger
1775142532545,452608,2,2,5,20501,reaction_accept
1775142620474,515882,2,2,6,10501,teleport
1775142628844,524498,2,2,6,10501,trigger
1775142638589,534260,2,2,6,10501,reaction_reject
1775142697659,562448,2,2,7,20102,teleport
1775142715307,580366,2,2,7,20102,trigger
1775142725328,590381,2,2,7,20102,reaction_ignore
1775142796846,640563,2,2,8,10101,teleport
1775142804619,648598,2,2,8,10101,trigger
1775142811108,655103,2,2,8,10101,reaction_accept
1775142877499,688710,2,2,9,20301,teleport
1775142954516,765747,2,2,9,20301,teleport
1775142971021,782510,2,2,9,20301,trigger
1775142978846,790328,2,2,9,20301,reaction_accept
1775143028025,814592,2,2,10,10201,teleport
1775143036286,823133,2,2,10,10201,trigger
1775143042998,829861,2,2,10,10201,reaction_accept
