unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775344430620,50271,1,3,1,20101,teleport
1775344473081,92697,1,3,1,20101,teleport
1775344489840,109541,1,3,1,20101,trigger
1775344497785,117480,1,3,1,20101,reaction_accept
1775344531879,135360,1,3,2,10101,teleport
1775344575585,179062,1,3,2,10101,teleport
1775344583172,186710,1,3,2,10101,trigger
1775344586439,189977,1,3,2,10101,reaction_accept
1775344624590,218548,1,3,3,20501,teleport
1775344653395,247355,1,3,3,20501,teleport
1775344662276,256288,1,3,3,20501,trigger
1775344669135,263153,1,3,3,20501,reaction_accept
1775344699032,281466,1,3,4,10501,teleport
1775344741059,323485,1,3,4,10501,teleport
1775344748605,331089,1,3,4,10501,trigger
1775344755082,337573,1,3,4,10501,reaction_accept
1775344810219,380701,1,3,5,20201,teleport
1775344857816,428298,1,3,5,20201,teleport
1775344874563,445098,1,3,5,20201,trigger
1775344878850,449389,1,3,5,20201,reaction_reject
1775344913011,471317,1,3,6,10301,teleport
1775344953983,512284,1,3,6,10301,teleport
1775344961621,519987,1,3,6,10301,trigger
1775344970499,528863,1,3,6,10301,reaction_accept
1775345008532,555142,1,3,7,20301,teleport
1775345050076,596683,1,3,7,20301,teleport
1775345065488,612147,1,3,7,20301,trigger
1775345072821,619488,1,3,7,20301,reaction_accept
1775345110520,638835,1,3,8,10401,teleport
1775345152195,680508,1,3,8,10401,teleport
1775345160554,688891,1,3,8,10401,trigger
1775345167892,696265,1,3,8,10401,reaction_accept
1775345206059,722414,1,3,9,20401,teleport
1775345248011,764369,1,3,9,20401,teleport
1775345260815,777228,1,3,9,20401,trigger
1775345264517,780933,1,3,9,20401,reaction_reject
1775345302268,806134,1,3,10,10201,teleport
1775345344476,848334,1,3,10,10201,teleport
1775345352050,855967,1,3,10,10201,trigger
1775345357238,861160,1,3,10,10201,reaction_accept
