unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1774975483089,96422,3,5,1,20401,teleport
1774975607017,220386,3,5,1,20401,teleport
1774975623865,237487,3,5,1,20401,trigger
1774975627303,240941,3,5,1,20401,reaction_accept
1774975728232,310620,3,5,2,10401,teleport
1774975740160,322789,3,5,2,10401,trigger
1774975741730,324373,3,5,2,10401,reaction_accept
1774975818537,393190,3,5,3,20103,teleport
1774975860257,435192,3,5,3,20103,trigger
1774975864837,439791,3,5,3,20103,reaction_reject
1774975951798,514395,3,5,4,10101,teleport
1774975961394,524259,3,5,4,10101,trigger
1774975963130,526009,3,5,4,10101,reaction_accept
1774976013684,567938,3,5,5,20301,teleport
1774976162793,717107,3,5,5,20301,teleport
1774976183229,737808,3,5,5,20301,trigger
1774976185408,739983,3,5,5,20301,reaction_accept
1774976250061,791685,3,5,6,10301,teleport
1774976262758,804630,3,5,6,10301,trigger
1774976264964,806851,3,5,6,10301,reaction_accept
1774976344601,876359,3,5,7,20501,teleport
1774976359767,891817,3,5,7,20501,trigger
1774976363074,895144,3,5,7,20501,reaction_accept
1774976479768,999318,3,5,8,10501,teleport
1774976492524,1012332,3,5,8,10501,trigger
1774976499327,1019151,3,5,8,10501,reaction_accept
1774976612905,1122100,3,5,9,20201,teleport
1774976631515,1140982,3,5,9,20201,trigger
1774976634497,1143983,3,5,9,20201,reaction_accept
1774976744700,1239503,3,5,10,10201,teleport
1774976752924,1247999,3,5,10,10201,trigger
1774976755070,1250159,3,5,10,10201,reaction_accept
