unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775257011823,52565,1,4,1,20101,teleport
1775257055925,96648,1,4,1,20101,teleport
1775257083523,124311,1,4,1,20101,trigger
1775257091886,132681,1,4,1,20101,reaction_accept
1775257157123,140885,1,4,2,10101,teleport
1775257200092,183853,1,4,2,10101,teleport
1775257214203,198022,1,4,2,10101,trigger
1775257220612,204435,1,4,2,10101,reaction_accept
1775257277683,221320,1,4,3,20501,teleport
1775257311546,255196,1,4,3,20501,teleport
1775257320401,264106,1,4,3,20501,trigger
1775257328753,272463,1,4,3,20501,reaction_reject
1775257376163,283932,1,4,4,10501,teleport
1775257419788,327569,1,4,4,10501,teleport
1775257430032,337867,1,4,4,10501,trigger
1775257438531,346368,1,4,4,10501,reaction_accept
1775257494353,370315,1,4,5,20201,teleport
1775257568207,444177,1,4,5,20201,teleport
1775257584920,460939,1,4,5,20201,trigger
1775257592371,468395,1,4,5,20201,reaction_accept
1775257622884,472950,1,4,6,10301,teleport
1775257666507,516564,1,4,6,10301,teleport
1775257678225,528335,1,4,6,10301,trigger
1775257688228,538346,1,4,6,10301,reaction_ignore
1775257734377,560372,1,4,7,20301,teleport
1775257778341,604347,1,4,7,20301,teleport
1775257803511,629566,1,4,7,20301,trigger
1775257809249,635308,1,4,7,20301,reaction_accept
1775257843919,646503,1,4,8,10401,teleport
1775257892378,694941,1,4,8,10401,teleport
1775257899931,702565,1,4,8,10401,trigger
1775257904923,707560,1,4,8,10401,reaction_accept
1775257938426,725872,1,4,9,20401,teleport
1775257983166,770619,1,4,9,20401,teleport
1775257998428,785946,1,4,9,20401,trigger
1775258008439,795957,1,4,9,20401,reaction_ignore
1775258052431,814665,1,4,10,10201,teleport
1775258094439,856659,1,4,10,10201,teleport
1775258103036,865321,1,4,10,10201,trigger
1775258108923,871216,1,4,10,10201,reaction_accept
