unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775053989712,49919,1,4,1,20103,teleport
1775054034432,94643,1,4,1,20103,teleport
1775054062091,122353,1,4,1,20103,trigger
1775054069694,129946,1,4,1,20103,reaction_accept
1775054117425,137440,1,4,2,10101,teleport
1775054162638,182658,1,4,2,10101,teleport
1775054176834,196900,1,4,2,10101,trigger
1775054183314,203388,1,4,2,10101,reaction_accept
1775054239287,225670,1,4,3,20501,teleport
1775054297132,283527,1,4,3,20501,teleport
1775054305979,292422,1,4,3,20501,trigger
1775054315851,302298,1,4,3,20501,reaction_reject
1775054374549,327493,1,4,4,10501,teleport
1775054418763,371706,1,4,4,10501,teleport
1775054426318,379312,1,4,4,10501,trigger
1775054436328,389323,1,4,4,10501,reaction_ignore
1775054508336,413731,1,4,5,20201,teleport
1775054550303,455699,1,4,5,20201,teleport
1775054567038,472470,1,4,5,20201,trigger
1775054574150,479590,1,4,5,20201,reaction_accept
1775054624433,497761,1,4,6,10301,teleport
1775054665597,538935,1,4,6,10301,teleport
1775054679239,552630,1,4,6,10301,trigger
1775054684300,557691,1,4,6,10301,reaction_accept
1775054731215,590701,1,4,7,20301,teleport
1775054759983,619474,1,4,7,20301,teleport
1775054775384,634923,1,4,7,20301,trigger
1775054782698,642245,1,4,7,20301,reaction_reject
1775054826711,663621,1,4,8,10401,teleport
1775054870685,707599,1,4,8,10401,teleport
1775054878259,715224,1,4,8,10401,trigger
1775054883662,720625,1,4,8,10401,reaction_accept
1775054933613,745542,1,4,9,20401,teleport
1775054977596,789536,1,4,9,20401,teleport
1775054990377,802370,1,4,9,20401,trigger
1775055000389,812377,1,4,9,20401,reaction_ignore
1775055053655,833769,1,4,10,10201,teleport
1775055095545,875656,1,4,10,10201,teleport
1775055103111,883280,1,4,10,10201,trigger
1775055108919,889073,1,4,10,10201,reaction_accept
