unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1773937461850,0,17,-520.000000,-17500.000000,160.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773937462213,1,417,-520.000000,-17500.000000,159.684066,0.000000,0.000000,90.000000,0.000000,0.000000,-17.594307,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773937462236,2,502,-520.000000,-17500.000000,158.009259,0.000000,0.000000,90.000000,0.000000,0.000000,-50.244221,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462335,3,602,-520.000000,-17500.000000,155.246483,0.000000,0.000000,90.000000,0.000000,0.000000,-82.883255,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462354,4,622,-520.000000,-17500.000000,151.396103,0.000000,0.000000,90.000000,0.000000,0.000000,-115.511406,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462380,5,646,-520.000000,-17500.000000,148.575064,0.000000,0.000000,90.000000,0.000000,0.000000,-135.835831,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462400,6,667,-520.000000,-17500.000000,144.860603,0.000000,0.000000,90.000000,0.000000,0.000000,-158.731552,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462421,7,687,-520.000000,-17500.000000,141.060073,0.000000,0.000000,90.000000,0.000000,0.000000,-179.448868,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462440,8,708,-520.000000,-17500.000000,137.149712,0.000000,0.000000,90.000000,0.000000,0.000000,-198.696259,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462463,9,728,-520.000000,-17500.000000,132.395934,0.000000,0.000000,90.000000,0.000000,0.000000,-219.840042,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462483,10,751,-520.000000,-17500.000000,127.714634,0.000000,0.000000,90.000000,0.000000,0.000000,-238.989365,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462500,11,767,-520.000000,-17500.000000,121.643162,0.000000,0.000000,90.000000,0.000000,0.000000,-261.667572,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462516,12,783,-520.000000,-17500.000000,117.264157,0.000000,0.000000,90.000000,0.000000,0.000000,-277.110138,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462531,13,799,-520.000000,-17500.000000,112.559383,0.000000,0.000000,90.000000,0.000000,0.000000,-292.809418,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462550,14,817,-520.000000,-17500.000000,107.746182,0.000000,0.000000,90.000000,0.000000,0.000000,-308.072418,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462568,15,834,-520.000000,-17500.000000,101.901814,0.000000,0.000000,90.000000,0.000000,0.000000,-325.604279,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462586,16,853,-520.000000,-17500.000000,95.919161,0.000000,0.000000,90.000000,0.000000,0.000000,-342.654938,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462605,17,870,-520.000000,-17500.000000,89.123996,0.000000,0.000000,90.000000,0.000000,0.000000,-361.032043,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462624,18,890,-520.000000,-17500.000000,82.640001,0.000000,0.000000,90.000000,0.000000,0.000000,-377.787018,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462641,19,907,-520.000000,-17500.000000,74.522579,0.000000,0.000000,90.000000,0.000000,0.000000,-397.708130,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462663,20,928,-520.000000,-17500.000000,67.846310,0.000000,0.000000,90.000000,0.000000,0.000000,-413.465515,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462686,21,952,-520.000000,-17500.000000,58.562579,0.000000,0.000000,90.000000,0.000000,0.000000,-434.320465,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462703,22,969,-520.000000,-17500.000000,47.616974,0.000000,0.000000,90.000000,0.000000,0.000000,-457.649628,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462720,23,986,-520.000000,-17500.000000,39.317646,0.000000,0.000000,90.000000,0.000000,0.000000,-474.700256,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462734,24,1002,-520.000000,-17500.000000,31.026820,0.000000,0.000000,90.000000,0.000000,0.000000,-491.159821,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.055,0.000
1773937462752,25,1019,-519.974409,-17499.970422,24.039697,0.036549,0.033830,90.001621,-0.398809,0.000000,-452.249268,0.000000,0.000000,0.000000,-0.000028,1.000000,0.000590,-0.267013,0.000,0.000,0.055,0.000
1773937462771,26,1037,-519.666584,-17499.880960,17.495742,0.413252,0.138543,90.016404,-3.650560,-0.126846,-46.285141,0.000000,0.000000,0.000000,-0.000286,0.999997,0.002418,-0.237719,0.000,0.000,0.055,0.000
1773937462788,27,1054,-519.705640,-17499.951432,17.597324,0.416840,0.022300,90.013367,-2.420594,1.748266,10.604755,0.000000,0.000000,0.000000,-0.000233,1.000000,0.000389,1.752958,0.000,0.000,0.055,0.000
1773937462806,28,1072,-519.726022,-17499.948517,18.285353,0.423779,-0.010159,90.011504,-1.492834,1.751495,38.714985,0.000000,0.000000,0.000000,-0.000201,1.000000,-0.000177,1.744930,0.000,0.000,0.055,0.000
1773937462824,29,1090,-519.737116,-17499.918334,19.373290,0.432601,-0.006678,90.010438,-1.082723,1.552244,62.181274,0.000000,0.000000,0.000000,-0.000182,1.000000,-0.000117,1.545194,0.000,0.000,0.055,0.000
1773937462842,30,1108,-519.746294,-17499.868538,20.842330,0.441091,0.025085,90.009889,-0.927919,1.226753,81.586624,0.000000,0.000000,0.000000,-0.000173,1.000000,0.000438,1.262634,0.000,0.000,0.055,0.000
1773937462862,31,1126,-519.757140,-17499.810205,22.546655,0.447383,0.074989,90.009687,-0.921435,0.828450,95.627998,0.000000,0.000000,0.000000,-0.000169,0.999999,0.001309,0.953763,0.000,0.000,0.055,0.000
1773937462878,32,1144,-519.771007,-17499.749333,24.446683,0.451167,0.136232,90.009732,-0.949212,0.406192,104.678169,0.000000,0.000000,0.000000,-0.000170,0.999997,0.002378,0.655245,0.000,0.000,0.055,0.000
1773937462894,33,1160,-519.787064,-17499.694591,26.384911,0.452417,0.198950,90.009865,-0.961610,-0.003820,108.399544,0.000000,0.000000,0.000000,-0.000172,0.999994,0.003472,0.372743,0.000,0.000,0.055,0.000
1773937462912,34,1178,-519.803263,-17499.653751,28.129141,0.451716,0.252517,90.010081,-0.959819,-0.368329,107.246101,0.000000,0.000000,0.000000,-0.000176,0.999990,0.004407,0.104502,0.000,0.000,0.055,0.000
1773937462932,35,1198,-519.822495,-17499.620548,30.002241,0.449115,0.304339,90.010298,-0.927099,-0.661351,102.263649,0.000000,0.000000,0.000000,-0.000180,0.999986,0.005312,-0.117982,0.000,0.000,0.055,0.000
1773937462949,36,1215,-519.844100,-17499.600756,31.891937,0.444637,0.347301,90.010480,-0.867541,-0.871323,92.561432,0.000000,0.000000,0.000000,-0.000183,0.999982,0.006062,-0.310087,0.000,0.000,0.055,0.000
1773937462968,37,1235,-519.860774,-17499.597107,33.254040,0.440501,0.370357,90.010583,-0.777201,-0.982845,81.004646,0.000000,0.000000,0.000000,-0.000185,0.999979,0.006464,-0.459075,0.000,0.000,0.055,0.000
1773937462989,38,1253,-519.878886,-17499.608266,34.559979,0.435258,0.380516,90.010599,-0.677765,-1.003887,65.386017,0.000000,0.000000,0.000000,-0.000185,0.999978,0.006641,-0.569497,0.000,0.000,0.055,0.000
