unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773588613669,98669,2,4,1,20201,teleport
1773588658335,143621,2,4,1,20201,trigger
1773588666833,152129,2,4,1,20201,reaction_accept
1773588781636,222354,2,4,2,10301,teleport
1773588794333,235265,2,4,2,10301,trigger
1773588801703,242651,2,4,2,10301,reaction_accept
1773588884878,307053,2,4,3,20401,teleport
1773589008359,430559,2,4,3,20401,teleport
1773589031506,453984,2,4,3,20401,trigger
1773589041046,463540,2,4,3,20401,reaction_reject
1773589121056,521663,2,4,4,10401,teleport
1773589132971,533800,2,4,4,10401,trigger
1773589140725,541555,2,4,4,10401,reaction_accept
1773589224268,603287,2,4,5,20501,teleport
1773589240450,619746,2,4,5,20501,trigger
1773589249545,628852,2,4,5,20501,reaction_accept
1773589366380,726400,2,4,6,10501,teleport
1773589379958,740255,2,4,6,10501,trigger
1773589389985,750275,2,4,6,10501,reaction_ignore
1773589545166,850589,2,4,7,20102,teleport
1773589588349,894049,2,4,7,20102,trigger
1773589595140,900853,2,4,7,20102,reaction_accept
1773589656633,942228,2,4,8,10101,teleport
1773589669153,955060,2,4,8,10101,trigger
1773589676041,961963,2,4,8,10101,reaction_accept
1773589788199,1060907,2,4,9,20301,teleport
1773589948371,1221079,2,4,9,20301,teleport
1773589968871,1241850,2,4,9,20301,trigger
1773589976490,1249485,2,4,9,20301,reaction_reject
1773590038285,1295806,2,4,10,10201,teleport
1773590051872,1309703,2,4,10,10201,trigger
1773590060500,1318350,2,4,10,10201,reaction_reject
