unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773600318557,52868,1,2,1,20103,teleport
1773600362548,96857,1,2,1,20103,teleport
1773600379382,113745,1,2,1,20103,trigger
1773600386267,120634,1,2,1,20103,reaction_reject
1773600437149,140874,1,2,2,10101,teleport
1773600479864,183589,1,2,2,10101,teleport
1773600488760,192535,1,2,2,10101,trigger
1773600491623,195402,1,2,2,10101,reaction_accept
1773600550318,239447,1,2,3,20501,teleport
1773600594523,283649,1,2,3,20501,teleport
1773600608469,297650,1,2,3,20501,trigger
1773600614867,304052,1,2,3,20501,reaction_accept
1773600663250,330612,1,2,4,10501,teleport
1773600705991,373354,1,2,4,10501,teleport
1773600717591,385008,1,2,4,10501,trigger
1773600727615,395027,1,2,4,10501,reaction_ignore
1773600760755,412475,1,2,5,20201,teleport
1773600799692,451415,1,2,5,20201,teleport
1773600818790,470564,1,2,5,20201,trigger
1773600821668,473450,1,2,5,20201,reaction_reject
1773600864692,495327,1,2,6,10301,teleport
1773600905313,535940,1,2,6,10301,teleport
1773600914799,545479,1,2,6,10301,trigger
1773600920497,551182,1,2,6,10301,reaction_reject
1773600966543,577193,1,2,7,20301,teleport
1773601009320,619980,1,2,7,20301,teleport
1773601026155,636861,1,2,7,20301,trigger
1773601031980,642695,1,2,7,20301,reaction_reject
1773601077721,663241,1,2,8,10401,teleport
1773601121643,707166,1,2,8,10401,teleport
1773601130321,715891,1,2,8,10401,trigger
1773601133981,719559,1,2,8,10401,reaction_reject
1773601179665,748292,1,2,9,20401,teleport
1773601223130,791759,1,2,9,20401,teleport
1773601241727,810407,1,2,9,20401,trigger
1773601251103,819785,1,2,9,20401,reaction_reject
1773601283373,832865,1,2,10,10201,teleport
1773601327882,877382,1,2,10,10201,teleport
1773601341190,890737,1,2,10,10201,trigger
1773601345034,894582,1,2,10,10201,reaction_accept
