unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775247973676,68181,3,1,1,20401,teleport
1775248045787,140301,3,1,1,20401,teleport
1775248064403,159169,3,1,1,20401,trigger
1775248073464,168256,3,1,1,20401,reaction_reject
1775248172076,238308,3,1,2,10401,teleport
1775248179846,246312,3,1,2,10401,trigger
1775248185046,251525,3,1,2,10401,reaction_accept
1775248265079,307009,3,1,3,20103,teleport
1775248283746,325934,3,1,3,20103,trigger
1775248287483,329686,3,1,3,20103,reaction_accept
1775248323003,347281,3,1,3,20103,trigger
1775248326111,350407,3,1,3,20103,reaction_accept
1775248388657,393049,3,1,4,10101,teleport
1775248403666,408386,3,1,4,10101,trigger
1775248407174,411911,3,1,4,10101,reaction_accept
1775248526627,514375,3,1,5,20301,teleport
1775248563072,550753,3,1,5,20301,teleport
1775248581873,569895,3,1,5,20301,trigger
1775248585683,573701,3,1,5,20301,reaction_accept
1775248637013,592267,3,1,6,10301,teleport
1775248646878,602427,3,1,6,10301,trigger
1775248654186,609759,3,1,6,10301,reaction_accept
1775248733163,663803,3,1,7,20501,teleport
1775248749160,680090,3,1,7,20501,trigger
1775248757733,688681,3,1,7,20501,reaction_accept
1775248830579,745205,3,1,8,10501,teleport
1775248840303,755215,3,1,8,10501,trigger
1775248843832,758763,3,1,8,10501,reaction_reject
1775248942065,829159,3,1,9,20201,teleport
1775248962203,849585,3,1,9,20201,trigger
1775248966309,853709,3,1,9,20201,reaction_accept
1775249059223,913446,3,1,10,10201,teleport
1775249068104,922612,3,1,10,10201,trigger
1775249078113,932614,3,1,10,10201,reaction_ignore
