unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775233664501,49938,1,6,1,20103,teleport
1775233709101,94538,1,6,1,20103,teleport
1775233736779,122270,1,6,1,20103,trigger
1775233743176,128646,1,6,1,20103,reaction_accept
1775233776094,138743,1,6,2,10101,teleport
1775233818802,181459,1,6,2,10101,teleport
1775233832767,195481,1,6,2,10101,trigger
1775233840000,202717,1,6,2,10101,reaction_reject
1775233871489,226549,1,6,3,20501,teleport
1775233949497,304563,1,6,3,20501,teleport
1775233963479,318593,1,6,3,20501,trigger
1775233971140,326261,1,6,3,20501,reaction_accept
1775234000777,348654,1,6,4,10501,teleport
1775234043416,391295,1,6,4,10501,teleport
1775234057390,405323,1,6,4,10501,trigger
1775234065060,412973,1,6,4,10501,reaction_accept
1775234105075,433182,1,6,5,20201,teleport
1775234136948,465053,1,6,5,20201,teleport
1775234153860,482026,1,6,5,20201,trigger
1775234161189,489359,1,6,5,20201,reaction_accept
1775234174741,495144,1,6,6,10301,teleport
1775234216868,537274,1,6,6,10301,teleport
1775234228626,549084,1,6,6,10301,trigger
1775234236157,556619,1,6,6,10301,reaction_reject
1775234273354,581548,1,6,7,20301,teleport
1775234315588,623779,1,6,7,20301,teleport
1775234343903,652150,1,6,7,20301,trigger
1775234349539,657790,1,6,7,20301,reaction_reject
1775234372574,673798,1,6,8,10401,teleport
1775234404814,706043,1,6,8,10401,teleport
1775234413412,714694,1,6,8,10401,trigger
1775234417328,718616,1,6,8,10401,reaction_reject
1775234459203,749425,1,6,9,20401,teleport
1775234501263,791470,1,6,9,20401,teleport
1775234519620,809897,1,6,9,20401,trigger
1775234526494,816776,1,6,9,20401,reaction_reject
1775234562116,835462,1,6,10,10201,teleport
1775234604125,877451,1,6,10,10201,teleport
1775234615721,889123,1,6,10,10201,trigger
1775234621134,894546,1,6,10,10201,reaction_accept
