unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775232432013,98604,3,5,1,20401,teleport
1775232555780,222357,3,5,1,20401,teleport
1775232580086,246943,3,5,1,20401,trigger
1775232587841,254715,3,5,1,20401,reaction_reject
1775232694765,346572,3,5,2,10401,teleport
1775232707401,359445,3,5,2,10401,trigger
1775232710915,362981,3,5,2,10401,reaction_accept
1775232789534,430564,3,5,3,20104,teleport
1775232833002,474311,3,5,3,20104,trigger
1775232837619,478944,3,5,3,20104,reaction_reject
1775232893036,521164,3,5,4,10101,teleport
1775232907182,535625,3,5,4,10101,trigger
1775232911352,539810,3,5,4,10101,reaction_accept
1775233018284,639104,3,5,5,20301,teleport
1775233219512,840350,3,5,5,20301,teleport
1775233236236,857321,3,5,5,20301,trigger
1775233240258,861359,3,5,5,20301,reaction_reject
1775233308771,917791,3,5,6,10301,teleport
1775233319927,929183,3,5,6,10301,trigger
1775233323141,932414,3,5,6,10301,reaction_accept
1775233369338,968067,3,5,7,20501,teleport
1775233379169,978207,3,5,7,20501,trigger
1775233384353,983400,3,5,7,20501,reaction_accept
1775233420799,1010501,3,5,8,10501,teleport
1775233429265,1019292,3,5,8,10501,trigger
1775233433463,1023508,3,5,8,10501,reaction_reject
1775233472965,1052413,3,5,9,20201,teleport
1775233491356,1071119,3,5,9,20201,trigger
1775233496254,1076033,3,5,9,20201,reaction_reject
1775233517532,1088979,3,5,10,10201,teleport
1775233530560,1102309,3,5,10,10201,trigger
1775233535253,1107022,3,5,10,10201,reaction_accept
