unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773682093834,52736,1,1,1,20101,teleport
1773682137266,96170,1,1,1,20101,teleport
1773682154112,113075,1,1,1,20101,trigger
1773682163103,122041,1,1,1,20101,reaction_accept
1773682218421,140797,1,1,2,10101,teleport
1773682260800,183181,1,1,2,10101,teleport
1773682268359,190790,1,1,2,10101,trigger
1773682274897,197309,1,1,2,10101,reaction_accept
1773682326446,234719,1,1,3,20501,teleport
1773682374115,282400,1,1,3,20501,teleport
1773682386917,295254,1,1,3,20501,trigger
1773682396925,305258,1,1,3,20501,reaction_ignore
1773682442138,325858,1,1,4,10501,teleport
1773682482309,366037,1,1,4,10501,teleport
1773682489878,373655,1,1,4,10501,trigger
1773682498614,382375,1,1,4,10501,reaction_accept
1773682548820,409175,1,1,5,20201,teleport
1773682577611,437973,1,1,5,20201,teleport
1773682594314,454727,1,1,5,20201,trigger
1773682600798,461189,1,1,5,20201,reaction_accept
1773682640287,472711,1,1,6,10301,teleport
1773682683995,516425,1,1,6,10301,teleport
1773682695515,527988,1,1,6,10301,trigger
1773682704483,536940,1,1,6,10301,reaction_accept
1773682747085,556734,1,1,7,20301,teleport
1773682788687,598335,1,1,7,20301,teleport
1773682804087,613789,1,1,7,20301,trigger
1773682810034,619716,1,1,7,20301,reaction_accept
1773682849777,642093,1,1,8,10401,teleport
1773682892416,684731,1,1,8,10401,teleport
1773682900009,692372,1,1,8,10401,trigger
1773682907834,700177,1,1,8,10401,reaction_accept
1773682948467,730430,1,1,9,20401,teleport
1773682988288,770249,1,1,9,20401,teleport
1773683001217,783230,1,1,9,20401,trigger
1773683010918,792908,1,1,9,20401,reaction_accept
1773683047132,812412,1,1,10,10201,teleport
1773683083423,848705,1,1,10,10201,teleport
1773683091007,856341,1,1,10,10201,trigger
1773683096717,862022,1,1,10,10201,reaction_accept
