unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775140812476,52014,1,1,1,20101,teleport
1775140854490,94029,1,1,1,20101,teleport
1775140881737,121334,1,1,1,20101,trigger
1775140890044,129616,1,1,1,20101,reaction_accept
1775140939327,143766,1,1,2,10101,teleport
1775140974400,178842,1,1,2,10101,teleport
1775140984519,189016,1,1,2,10101,trigger
1775140991115,195586,1,1,2,10101,reaction_accept
1775141052032,219879,1,1,3,20501,teleport
1775141097776,265628,1,1,3,20501,teleport
1775141106739,274644,1,1,3,20501,trigger
1775141115847,283728,1,1,3,20501,reaction_accept
1775141167799,307992,1,1,4,10501,teleport
1775141212773,352973,1,1,4,10501,teleport
1775141220817,361068,1,1,4,10501,trigger
1775141230830,371078,1,1,4,10501,reaction_ignore
1775141317331,392804,1,1,5,20201,teleport
1775141353558,429029,1,1,5,20201,teleport
1775141370792,446321,1,1,5,20201,trigger
1775141379671,455181,1,1,5,20201,reaction_accept
1775141425021,478539,1,1,6,10301,teleport
1775141458918,512434,1,1,6,10301,teleport
1775141466473,520047,1,1,6,10301,trigger
1775141474792,528371,1,1,6,10301,reaction_reject
1775141534456,556976,1,1,7,20301,teleport
1775141577134,599652,1,1,7,20301,teleport
1775141595207,617780,1,1,7,20301,trigger
1775141602942,625521,1,1,7,20301,reaction_reject
1775141641326,641166,1,1,8,10401,teleport
1775141680402,680242,1,1,8,10401,teleport
1775141687965,687867,1,1,8,10401,trigger
1775141695654,695561,1,1,8,10401,reaction_reject
1775141738873,722593,1,1,9,20401,teleport
1775141780748,764455,1,1,9,20401,teleport
1775141793524,777298,1,1,9,20401,trigger
1775141801841,785619,1,1,9,20401,reaction_reject
1775141841176,804288,1,1,10,10201,teleport
1775141875664,838779,1,1,10,10201,teleport
1775141883224,846386,1,1,10,10201,trigger
1775141889346,852494,1,1,10,10201,reaction_accept
