unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775343205237,63313,3,2,1,20401,teleport
1775343243034,101087,3,2,1,20401,teleport
1775343257155,115493,3,2,1,20401,trigger
1775343267176,125505,3,2,1,20401,reaction_ignore
1775343331898,178018,3,2,2,10401,teleport
1775343339686,186048,3,2,2,10401,trigger
1775343345284,191636,3,2,2,10401,reaction_accept
1775343400337,236475,3,2,3,20104,teleport
1775343419556,255947,3,2,3,20104,trigger
1775343429585,265977,3,2,3,20104,reaction_ignore
1775343484755,310321,3,2,4,10101,teleport
1775343493212,319029,3,2,4,10101,trigger
1775343497840,323672,3,2,4,10101,reaction_accept
1775343570839,387771,3,2,5,20301,teleport
1775343657094,474011,3,2,5,20301,teleport
1775343675533,492718,3,2,5,20301,trigger
1775343681909,499106,3,2,5,20301,reaction_accept
1775343753441,558036,3,2,6,10301,teleport
1775343761991,566816,3,2,6,10301,trigger
1775343766510,571349,3,2,6,10301,reaction_accept
1775343875822,641978,3,2,7,20501,teleport
1775343886177,652592,3,2,7,20501,trigger
1775343890044,656477,3,2,7,20501,reaction_reject
1775343971369,725197,3,2,8,10501,teleport
1775343979310,733400,3,2,8,10501,trigger
1775343985094,739200,3,2,8,10501,reaction_reject
1775344051307,790980,3,2,9,20201,teleport
1775344069937,809879,3,2,9,20201,trigger
1775344078770,818729,3,2,9,20201,reaction_accept
1775344123718,851028,3,2,10,10201,teleport
1775344133516,861088,3,2,10,10201,trigger
1775344138533,866129,3,2,10,10201,reaction_reject
