unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773868095955,96280,2,3,1,20201,teleport
1773868141250,141869,2,3,1,20201,trigger
1773868151286,151896,2,3,1,20201,reaction_ignore
1773868242065,219011,2,3,2,10301,teleport
1773868249775,226928,2,3,2,10301,trigger
1773868255626,232791,2,3,2,10301,reaction_accept
1773868304178,269999,2,3,3,20401,teleport
1773868388565,354379,2,3,3,20401,teleport
1773868406322,372440,2,3,3,20401,trigger
1773868411768,377897,2,3,3,20401,reaction_accept
1773868483535,435878,2,3,4,10401,teleport
1773868492290,444872,2,3,4,10401,trigger
1773868500238,452831,2,3,4,10401,reaction_accept
1773868571156,514172,2,3,5,20501,teleport
1773868581999,525313,2,3,5,20501,trigger
1773868588403,531729,2,3,5,20501,reaction_accept
1773868671314,605243,2,3,6,10501,teleport
1773868680831,615053,2,3,6,10501,trigger
1773868687442,621683,2,3,6,10501,reaction_accept
1773868798425,726615,2,3,7,20104,teleport
1773868841174,769649,2,3,7,20104,trigger
1773868849800,778286,2,3,7,20104,reaction_reject
1773868896871,814262,2,3,8,10101,teleport
1773868907326,825008,2,3,8,10101,trigger
1773868911436,829138,2,3,8,10101,reaction_accept
1773869066724,975624,2,3,9,20301,teleport
1773869155461,1064337,2,3,9,20301,teleport
1773869174775,1083943,2,3,9,20301,trigger
1773869178243,1087428,2,3,9,20301,reaction_accept
1773869288237,1185963,2,3,10,10201,teleport
1773869297306,1195306,2,3,10,10201,trigger
1773869301727,1199751,2,3,10,10201,reaction_accept
