unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775083402868,49944,1,5,1,20101,teleport
1775083447475,94547,1,5,1,20101,teleport
1775083475168,122293,1,5,1,20101,trigger
1775083484850,131978,1,5,1,20101,reaction_accept
1775083512576,138742,1,5,2,10101,teleport
1775083555402,181563,1,5,2,10101,teleport
1775083570784,197001,1,5,2,10101,trigger
1775083578322,204543,1,5,2,10101,reaction_accept
1775083651317,232366,1,5,3,20501,teleport
1775083702515,283589,1,5,3,20501,teleport
1775083711376,292506,1,5,3,20501,trigger
1775083720596,301730,1,5,3,20501,reaction_accept
1775083767323,327581,1,5,4,10501,teleport
1775083811347,371601,1,5,4,10501,teleport
1775083821452,381758,1,5,4,10501,trigger
1775083830173,390481,1,5,4,10501,reaction_accept
1775083865849,410032,1,5,5,20201,teleport
1775083899947,444132,1,5,5,20201,teleport
1775083916653,460891,1,5,5,20201,trigger
1775083926066,470306,1,5,5,20201,reaction_accept
1775084008989,472875,1,5,6,10301,teleport
1775084052206,516090,1,5,6,10301,teleport
1775084064950,528888,1,5,6,10301,trigger
1775084072116,536058,1,5,6,10301,reaction_accept
1775084114666,561152,1,5,7,20301,teleport
1775084158325,604812,1,5,7,20301,teleport
1775084184899,631436,1,5,7,20301,trigger
1775084192637,639177,1,5,7,20301,reaction_reject
1775084214593,646958,1,5,8,10401,teleport
1775084292140,724503,1,5,8,10401,teleport
1775084299739,732152,1,5,8,10401,trigger
1775084307858,740275,1,5,8,10401,reaction_accept
1775084359023,766611,1,5,9,20401,teleport
1775084402013,809592,1,5,9,20401,teleport
1775084422864,830501,1,5,9,20401,trigger
1775084430642,838282,1,5,9,20401,reaction_accept
1775084468096,854672,1,5,10,10201,teleport
1775084510911,897486,1,5,10,10201,teleport
1775084522580,909211,1,5,10,10201,trigger
1775084527776,914411,1,5,10,10201,reaction_accept
