unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1775230380178,0,19,-520.000000,-17500.000000,160.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775230380385,1,419,-520.000000,-17500.000000,159.629877,0.000000,0.000000,90.000000,0.000000,0.000000,-19.043383,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775230380518,2,616,-520.000000,-17500.000000,157.906783,0.000000,0.000000,90.000000,0.000000,0.000000,-51.692814,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775230380714,3,812,-520.000000,-17500.000000,155.095737,0.000000,0.000000,90.000000,0.000000,0.000000,-84.331360,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775230380786,4,887,-520.000000,-17500.000000,151.197103,0.000000,0.000000,90.000000,0.000000,0.000000,-116.959030,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775230380811,5,915,-520.000000,-17500.000000,146.211242,0.000000,0.000000,90.000000,0.000000,0.000000,-149.575821,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775230380838,6,940,-520.000000,-17500.000000,141.208561,0.000000,0.000000,90.000000,0.000000,0.000000,-177.193924,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775230380866,7,967,-520.000000,-17500.000000,136.177533,0.000000,0.000000,90.000000,0.000000,0.000000,-201.599991,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775230380891,8,994,-520.000000,-17500.000000,129.982681,0.000000,0.000000,90.000000,0.000000,0.000000,-228.147766,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775230380921,9,1020,-520.000000,-17500.000000,123.335107,0.000000,0.000000,90.000000,0.000000,0.000000,-253.754242,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775230380948,10,1048,-520.000000,-17500.000000,115.865191,0.000000,0.000000,90.000000,0.000000,0.000000,-279.839233,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775230380974,11,1075,-520.000000,-17500.000000,107.361583,0.000000,0.000000,90.000000,0.000000,0.000000,-306.907440,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775230381001,12,1104,-520.000000,-17500.000000,98.359064,0.000000,0.000000,90.000000,0.000000,0.000000,-333.288361,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775230381025,13,1129,-520.000000,-17500.000000,87.859736,0.000000,0.000000,90.000000,0.000000,0.000000,-361.635590,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775230381054,14,1156,-520.000000,-17500.000000,78.113814,0.000000,0.000000,90.000000,0.000000,0.000000,-386.264679,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775230381082,15,1184,-520.000000,-17500.000000,67.303980,0.000000,0.000000,90.000000,0.000000,0.000000,-411.876953,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775230381105,16,1208,-520.000000,-17500.000000,54.618867,0.000000,0.000000,90.000000,0.000000,0.000000,-440.003082,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775230381129,17,1234,-520.000000,-17500.000000,43.575675,0.000000,0.000000,90.000000,0.000000,0.000000,-463.254150,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775230381156,18,1261,-520.000000,-17500.000000,30.951583,0.000000,0.000000,90.000000,0.000000,0.000000,-488.455872,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775230381181,19,1286,-519.952043,-17499.919857,19.771737,0.075845,0.091669,90.003538,-0.676783,0.000000,-422.709137,0.000000,0.000000,0.000000,-0.000062,0.999999,0.001600,-0.676263,1.000,0.000,0.384,0.000
1775230381210,20,1313,-519.741045,-17499.115594,17.522537,0.414269,0.112512,90.015436,-3.991645,31.256416,0.082035,0.000000,0.000000,0.000000,-0.000269,0.999998,0.001964,31.257591,1.000,0.000,0.384,0.000
1775230381235,21,1337,-519.826177,-17497.246889,18.719735,0.411343,0.247438,90.020351,-3.024325,64.628906,43.576599,0.000000,0.000000,0.000000,-0.000355,0.999991,0.004319,64.817566,1.000,0.000,0.384,0.000
1775230381271,22,1375,-519.899848,-17494.858656,20.490293,0.414825,0.426627,90.034706,-3.141359,93.690933,73.381500,0.000000,0.000000,0.000000,-0.000606,0.999972,0.007446,94.236618,1.000,0.000,0.383,0.000
1775230383653,23,1388,-520.028418,-17490.156251,23.909136,0.421487,0.712929,90.068920,-3.891530,133.566513,101.446518,0.000000,0.000000,0.000000,-0.001203,0.999922,0.012443,134.823013,1.000,0.000,0.382,0.000
1775230383676,24,1411,-520.080001,-17488.269434,25.310202,0.423939,0.807692,90.081852,-3.910883,135.949570,104.631203,0.000000,0.000000,0.000000,-0.001428,0.999900,0.014096,137.416428,1.000,0.000,0.379,0.000
1775230383725,25,1457,-520.198366,-17485.128949,27.732070,0.423341,0.905642,90.115676,-5.030463,135.815582,107.090088,0.000000,0.000000,0.000000,-0.002019,0.999873,0.015806,137.501129,1.000,0.000,0.378,0.000
1775230383749,26,1482,-520.400021,-17479.598239,31.063339,0.420850,0.978588,90.172409,-5.748427,164.001205,99.641541,0.000000,0.000000,0.000000,-0.003009,0.999850,0.017079,165.695587,1.000,0.000,0.376,0.000
1775230383774,27,1508,-520.575003,-17475.327898,33.174292,0.416201,0.968643,90.221289,-6.621365,172.447662,85.135216,0.000000,0.000000,0.000000,-0.003862,0.999850,0.016905,173.886536,1.000,0.000,0.371,0.000
1775230383797,28,1531,-520.770331,-17470.862508,34.881723,0.411772,0.885269,90.278051,-6.991643,172.352036,65.281662,0.000000,0.000000,0.000000,-0.004852,0.999869,0.015450,173.371979,1.000,0.000,0.367,0.000
1775230383822,29,1556,-520.951467,-17466.664325,35.942079,0.408213,0.799880,90.329676,-7.317192,182.296906,45.734337,0.000000,0.000000,0.000000,-0.005753,0.999886,0.013960,182.956680,1.000,0.000,0.362,0.000
1775230383849,30,1584,-521.130879,-17462.303420,36.525861,0.408063,0.686017,90.381983,-7.067533,182.251099,24.473276,0.000000,0.000000,0.000000,-0.006666,0.999906,0.011973,182.574112,1.000,0.000,0.358,0.000
1775230383877,31,1611,-521.337138,-17456.726693,36.514690,0.410040,0.562153,90.439180,-7.081135,199.991730,0.176993,0.000000,0.000000,0.000000,-0.007665,0.999922,0.009811,200.032242,1.000,0.000,0.354,0.000
1775230383906,32,1638,-521.523069,-17451.499989,35.907907,0.414275,0.400503,90.491087,-6.857421,199.936340,-21.828184,0.000000,0.000000,0.000000,-0.008571,0.999939,0.006990,199.830307,1.000,0.000,0.349,0.000
1775230383931,33,1665,-521.729824,-17445.657940,34.919610,0.416158,0.300244,90.547376,-7.580303,222.440033,-36.600300,0.000000,0.000000,0.000000,-0.009553,0.999941,0.005240,222.307449,1.000,0.000,0.345,0.000
1775230383956,34,1690,-521.965039,-17438.933773,33.665760,0.416511,0.269158,90.610263,-8.413297,249.238663,-46.146717,0.000000,0.000000,0.000000,-0.010651,0.999932,0.004698,249.094604,1.000,0.000,0.340,0.000
1775230383982,35,1715,-522.208213,-17431.963629,32.417742,0.415751,0.302203,90.674778,-9.377486,278.073853,-50.165588,0.000000,0.000000,0.000000,-0.011777,0.999917,0.005274,277.896545,1.000,0.000,0.335,0.000
1775230386646,36,1730,-522.487315,-17424.025110,31.161077,0.414293,0.388646,90.747185,-10.490467,308.100525,-49.671623,0.000000,0.000000,0.000000,-0.013040,0.999892,0.006783,307.867096,1.000,0.000,0.330,0.000
1775230386670,37,1756,-522.666605,-17419.137365,30.463875,0.412360,0.452555,90.794328,-11.493997,325.113525,-47.461716,0.000000,0.000000,0.000000,-0.013863,0.999873,0.007898,324.856598,1.000,0.000,0.324,0.000
1775230386723,38,1804,-523.003505,-17409.961484,29.430036,0.410407,0.587167,90.878369,-12.575356,353.089874,-40.978355,0.000000,0.000000,0.000000,-0.015329,0.999830,0.010248,352.802673,1.000,0.000,0.320,0.000
1775230386747,39,1831,-523.488604,-17396.895487,28.529428,0.410835,0.765375,90.989441,-14.048957,387.298126,-27.722462,0.000000,0.000000,0.000000,-0.017267,0.999762,0.013358,387.078094,1.000,0.000,0.313,0.000
