unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1773684384848,0,416,-520.000000,-17500.000000,159.732197,0.000000,0.000000,90.000000,0.000000,0.000000,-16.198879,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773684384893,1,589,-520.000000,-17500.000000,158.103888,0.000000,0.000000,90.000000,0.000000,0.000000,-48.849258,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.015,0.000
1773684385077,2,768,-520.000000,-17500.000000,155.387596,0.000000,0.000000,90.000000,0.000000,0.000000,-81.488754,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.015,0.000
1773684385117,3,816,-520.000000,-17500.000000,151.583684,0.000000,0.000000,90.000000,0.000000,0.000000,-114.117371,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.016,0.000
1773684385152,4,854,-520.000000,-17500.000000,146.692513,0.000000,0.000000,90.000000,0.000000,0.000000,-146.735107,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.016,0.000
1773684385191,5,890,-520.000000,-17500.000000,140.714447,0.000000,0.000000,90.000000,0.000000,0.000000,-179.341980,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.016,0.000
1773684385228,6,927,-520.000000,-17500.000000,133.649847,0.000000,0.000000,90.000000,0.000000,0.000000,-211.937973,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.016,0.000
1773684385267,7,966,-520.000000,-17500.000000,125.499077,0.000000,0.000000,90.000000,0.000000,0.000000,-244.523102,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.016,0.000
1773684385307,8,1005,-520.000000,-17500.000000,116.262497,0.000000,0.000000,90.000000,0.000000,0.000000,-277.097382,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.016,0.000
1773684385347,9,1045,-520.000000,-17500.000000,105.940470,0.000000,0.000000,90.000000,0.000000,0.000000,-309.660797,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.016,0.000
1773684385384,10,1086,-520.000000,-17500.000000,94.533357,0.000000,0.000000,90.000000,0.000000,0.000000,-342.213348,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.016,0.000
1773684385424,11,1122,-520.000000,-17500.000000,82.041522,0.000000,0.000000,90.000000,0.000000,0.000000,-374.755066,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.016,0.000
1773684385460,12,1162,-520.000000,-17500.000000,68.465323,0.000000,0.000000,90.000000,0.000000,0.000000,-407.285919,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.016,0.000
1773684389755,13,1174,-520.000000,-17500.000000,53.805125,0.000000,0.000000,90.000000,0.000000,0.000000,-439.805939,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.016,0.000
1773684389795,14,1211,-520.000000,-17500.000000,48.396249,0.000000,0.000000,90.000000,0.000000,0.000000,-451.492249,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.016,0.000
1773684389859,15,1268,-520.000000,-17500.000000,32.262997,0.000000,0.000000,90.000000,0.000000,0.000000,-483.997528,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.297,0.000,0.008,0.000
1773684389905,16,1318,-519.989786,-17499.852335,18.773482,0.043471,0.134780,90.002521,-0.824406,0.895364,-405.181885,0.000000,0.000000,0.000000,-0.000044,0.999997,0.002352,-0.057731,0.534,0.000,0.009,0.000
1773684389944,17,1362,-519.786155,-17499.719692,17.676213,0.414110,0.115699,90.015315,-3.817003,4.476558,-0.002409,0.000000,0.000000,0.000000,-0.000267,0.999998,0.002019,4.477564,0.630,0.000,0.009,0.000
1773684389987,18,1402,-519.861133,-17499.201278,19.440682,0.415612,0.230847,90.013537,-2.294604,12.533979,52.505260,0.000000,0.000000,0.000000,-0.000236,0.999992,0.004029,12.745965,0.650,0.000,0.009,0.000
