unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1774963986796,53734,3,3,1,20401,teleport
1774964034555,101504,3,3,1,20401,teleport
1774964048303,115540,3,3,1,20401,trigger
1774964051415,118670,3,3,1,20401,reaction_reject
1774964129178,183855,3,3,2,10401,teleport
1774964136874,191776,3,3,2,10401,trigger
1774964140786,195699,3,3,2,10401,reaction_reject
1774964221357,267174,3,3,3,20103,teleport
1774964239736,285811,3,3,3,20103,trigger
1774964247384,293464,3,3,3,20103,reaction_accept
1774964294200,329407,3,3,4,10101,teleport
1774964301968,337463,3,3,4,10101,trigger
1774964304093,339607,3,3,4,10101,reaction_reject
1774964355207,381003,3,3,5,20301,teleport
1774964406830,432615,3,3,5,20301,teleport
1774964423929,450012,3,3,5,20301,trigger
1774964428076,454175,3,3,5,20301,reaction_reject
1774964464100,480169,3,3,6,10301,teleport
1774964471717,488041,3,3,6,10301,trigger
1774964479047,495385,3,3,6,10301,reaction_reject
1774964512723,519558,3,3,7,20501,teleport
1774964522477,529605,3,3,7,20501,trigger
1774964525377,532524,3,3,7,20501,reaction_reject
1774964561667,559938,3,3,8,10501,teleport
1774964570289,568874,3,3,8,10501,trigger
1774964572271,570877,3,3,8,10501,reaction_reject
1774964668756,658100,3,3,9,20201,teleport
1774964686732,676348,3,3,9,20201,trigger
1774964696774,686380,3,3,9,20201,reaction_ignore
1774964731163,712009,3,3,10,10201,teleport
1774964739005,720142,3,3,10,10201,trigger
1774964748788,729943,3,3,10,10201,reaction_accept
