unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1773864619770,0,18,-520.000000,-17500.000000,160.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773864619972,1,418,-520.000000,-17500.000000,159.682287,0.000000,0.000000,90.000000,0.000000,0.000000,-17.643780,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773864620201,2,691,-520.000000,-17500.000000,158.005831,0.000000,0.000000,90.000000,0.000000,0.000000,-50.293678,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.005,0.000
1773864620223,3,726,-520.000000,-17500.000000,155.241407,0.000000,0.000000,90.000000,0.000000,0.000000,-82.932693,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.005,0.000
1773864620244,4,747,-520.000000,-17500.000000,151.389380,0.000000,0.000000,90.000000,0.000000,0.000000,-115.560829,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.005,0.000
1773864620264,5,766,-520.000000,-17500.000000,148.569580,0.000000,0.000000,90.000000,0.000000,0.000000,-135.871048,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.005,0.000
1773864620283,6,786,-520.000000,-17500.000000,145.578776,0.000000,0.000000,90.000000,0.000000,0.000000,-154.777863,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.005,0.000
1773864620303,7,806,-520.000000,-17500.000000,142.187563,0.000000,0.000000,90.000000,0.000000,0.000000,-173.859329,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.005,0.000
1773864620323,8,828,-520.000000,-17500.000000,138.326837,0.000000,0.000000,90.000000,0.000000,0.000000,-193.385330,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.005,0.000
1773864620341,9,845,-520.000000,-17500.000000,133.648116,0.000000,0.000000,90.000000,0.000000,0.000000,-214.695084,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.005,0.000
1773864620360,10,863,-520.000000,-17500.000000,129.514580,0.000000,0.000000,90.000000,0.000000,0.000000,-232.106369,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.005,0.000
