unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773864691224,66800,1,0,1,30101,teleport
1773864720551,96126,1,0,1,30101,teleport
1773864739105,114735,1,0,1,30101,trigger
1773864745347,120978,1,0,1,30101,reaction_accept
1773864778028,130547,1,0,2,30201,teleport
1773864808213,160727,1,0,2,30201,teleport
1773864826083,178654,1,0,2,30201,trigger
1773864832966,185537,1,0,2,30201,reaction_reject
1773864868743,208837,1,0,3,30301,teleport
1773864917654,257739,1,0,3,30301,teleport
1773864934443,274578,1,0,3,30301,trigger
1773864944439,284580,1,0,3,30301,reaction_ignore
1773864946031,286123,1,0,4,30101,teleport
