unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1774035806760,0,409,-520.000000,-17500.000000,159.909072,0.000000,0.000000,90.000000,0.000000,0.000000,-9.439333,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1774035806794,1,657,-520.000000,-17500.000000,158.506006,0.000000,0.000000,90.000000,0.000000,0.000000,-42.091965,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.005,0.000
1774035806900,2,747,-520.000000,-17500.000000,156.014882,0.000000,0.000000,90.000000,0.000000,0.000000,-74.733711,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.005,0.000
1774035806925,3,793,-520.000000,-17500.000000,152.436063,0.000000,0.000000,90.000000,0.000000,0.000000,-107.364578,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.004,0.000
1774035806951,4,819,-520.000000,-17500.000000,147.769910,0.000000,0.000000,90.000000,0.000000,0.000000,-139.984573,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.004,0.000
1774035806979,5,845,-520.000000,-17500.000000,143.474179,0.000000,0.000000,90.000000,0.000000,0.000000,-165.394745,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.004,0.000
1774035807009,6,871,-520.000000,-17500.000000,138.684606,0.000000,0.000000,90.000000,0.000000,0.000000,-190.045090,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.004,0.000
1774035807036,7,902,-520.000000,-17500.000000,132.897996,0.000000,0.000000,90.000000,0.000000,0.000000,-216.215149,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.004,0.000
1774035807065,8,930,-520.000000,-17500.000000,125.417132,0.000000,0.000000,90.000000,0.000000,0.000000,-245.948395,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.004,0.000
1774035807091,9,956,-520.000000,-17500.000000,117.650396,0.000000,0.000000,90.000000,0.000000,0.000000,-273.681824,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.004,0.000
1774035807117,10,984,-520.000000,-17500.000000,109.762248,0.000000,0.000000,90.000000,0.000000,0.000000,-299.420715,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.003,0.000
1774035807138,11,1011,-520.000000,-17500.000000,100.840881,0.000000,0.000000,90.000000,0.000000,0.000000,-326.138885,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.003,0.000
1774035807162,12,1032,-520.000000,-17500.000000,91.307444,0.000000,0.000000,90.000000,0.000000,0.000000,-352.544495,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.003,0.000
1774035807190,13,1055,-520.000000,-17500.000000,83.408474,0.000000,0.000000,90.000000,0.000000,0.000000,-373.207275,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.003,0.000
1774035807216,14,1082,-520.000000,-17500.000000,74.418107,0.000000,0.000000,90.000000,0.000000,0.000000,-395.399994,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.003,0.000
1774035807240,15,1107,-520.000000,-17500.000000,62.941217,0.000000,0.000000,90.000000,0.000000,0.000000,-421.941376,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.003,0.000
1774035807269,16,1134,-520.000000,-17500.000000,51.637570,0.000000,0.000000,90.000000,0.000000,0.000000,-446.630829,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774035807294,17,1161,-520.000000,-17500.000000,39.228889,0.000000,0.000000,90.000000,0.000000,0.000000,-472.256500,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774035808941,18,1174,-520.000000,-17500.000000,25.521207,0.000000,0.000000,90.000000,0.000000,0.000000,-499.038208,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774035808964,19,1196,-519.981865,-17499.974744,19.698992,0.027050,0.028887,90.001227,-0.418856,0.000000,-454.859772,0.000000,0.000000,0.000000,-0.000021,1.000000,0.000504,-0.229320,0.000,0.000,-0.002,0.000
1774035809033,20,1250,-519.719290,-17499.905788,17.474301,0.413934,0.111233,90.015844,-4.050761,-0.139863,0.108946,0.000000,0.000000,0.000000,-0.000277,0.999998,0.001941,-0.138531,0.000,0.000,-0.007,0.000
