unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773698283592,96213,2,6,1,20201,teleport
1773698327935,140813,2,6,1,20201,trigger
1773698330755,143650,2,6,1,20201,reaction_reject
1773698429210,220352,2,6,2,10301,teleport
1773698439026,230383,2,6,2,10301,trigger
1773698442508,233881,2,6,2,10301,reaction_accept
1773698505060,269400,2,6,3,20401,teleport
1773698583849,348199,2,6,3,20401,teleport
1773698602053,366669,2,6,3,20401,trigger
1773698609348,373986,2,6,3,20401,reaction_reject
1773698723863,432632,2,6,4,10401,teleport
1773698732999,441992,2,6,4,10401,trigger
1773698737026,446035,2,6,4,10401,reaction_accept
1773698894334,553970,2,6,5,20501,teleport
1773698903644,563516,2,6,5,20501,trigger
1773698906394,566279,2,6,5,20501,reaction_accept
1773699027037,644261,2,6,6,10501,teleport
1773699038490,655977,2,6,6,10501,trigger
1773699042885,660388,2,6,6,10501,reaction_accept
1773699157916,693464,2,6,7,20102,teleport
1773699178430,714281,2,6,7,20102,trigger
1773699185364,721231,2,6,7,20102,reaction_reject
1773699332554,843194,2,6,8,10101,teleport
1773699340566,851447,2,6,8,10101,trigger
1773699343394,854288,2,6,8,10101,reaction_accept
1773699420806,876575,2,6,9,20301,teleport
1773699576324,1032160,2,6,9,20301,teleport
1773699592196,1048268,2,6,9,20301,trigger
1773699597604,1053692,2,6,9,20301,reaction_reject
1773699633891,1067245,2,6,10,10201,teleport
1773699643773,1077425,2,6,10,10201,trigger
1773699653798,1087443,2,6,10,10201,reaction_ignore
