unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773696827712,52487,1,5,1,20101,teleport
1773696871631,96400,1,5,1,20101,teleport
1773696891972,116799,1,5,1,20101,trigger
1773696900135,124967,1,5,1,20101,reaction_reject
1773696954344,140481,1,5,2,10101,teleport
1773696998433,184563,1,5,2,10101,teleport
1773697009551,195744,1,5,2,10101,trigger
1773697013977,200173,1,5,2,10101,reaction_accept
1773697055423,224159,1,5,3,20501,teleport
1773697086303,255042,1,5,3,20501,teleport
1773697096284,265080,1,5,3,20501,trigger
1773697100050,268847,1,5,3,20501,reaction_accept
1773697152803,288393,1,5,4,10501,teleport
1773697191887,327481,1,5,4,10501,teleport
1773697200472,336118,1,5,4,10501,trigger
1773697203798,339425,1,5,4,10501,reaction_accept
1773697308379,368133,1,5,5,20201,teleport
1773697342311,402070,1,5,5,20201,teleport
1773697359021,418831,1,5,5,20201,trigger
1773697364336,424153,1,5,5,20201,reaction_reject
1773697442137,430836,1,5,6,10301,teleport
1773697485888,474588,1,5,6,10301,teleport
1773697498290,487043,1,5,6,10301,trigger
1773697501985,490740,1,5,6,10301,reaction_accept
1773697591850,527742,1,5,7,20301,teleport
1773697620562,556454,1,5,7,20301,teleport
1773697636047,571987,1,5,7,20301,trigger
1773697644475,580427,1,5,7,20301,reaction_reject
1773697722443,600629,1,5,8,10401,teleport
1773697766501,644690,1,5,8,10401,teleport
1773697775676,653918,1,5,8,10401,trigger
1773697779050,657297,1,5,8,10401,reaction_accept
1773697903786,688546,1,5,9,20401,teleport
1773697941852,726618,1,5,9,20401,teleport
1773697956107,740921,1,5,9,20401,trigger
1773697966118,750938,1,5,9,20401,reaction_reject
1773698016385,770734,1,5,10,10201,teleport
1773698058388,812735,1,5,10,10201,teleport
1773698067521,821924,1,5,10,10201,trigger
1773698070977,825383,1,5,10,10201,reaction_reject
