unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1775140230542,0,18,-520.000000,-17500.000000,160.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775140230708,1,418,-520.000000,-17500.000000,159.678276,0.000000,0.000000,90.000000,0.000000,0.000000,-17.754774,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775140230799,2,535,-520.000000,-17500.000000,157.998122,0.000000,0.000000,90.000000,0.000000,0.000000,-50.404636,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140230914,3,651,-520.000000,-17500.000000,155.230001,0.000000,0.000000,90.000000,0.000000,0.000000,-83.043617,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140230942,4,680,-520.000000,-17500.000000,151.374277,0.000000,0.000000,90.000000,0.000000,0.000000,-115.671715,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140230967,5,706,-520.000000,-17500.000000,147.217178,0.000000,0.000000,90.000000,0.000000,0.000000,-143.934387,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140230993,6,731,-520.000000,-17500.000000,142.880775,0.000000,0.000000,90.000000,0.000000,0.000000,-169.032227,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140231018,7,756,-520.000000,-17500.000000,137.986448,0.000000,0.000000,90.000000,0.000000,0.000000,-193.740326,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140231042,8,780,-520.000000,-17500.000000,132.468680,0.000000,0.000000,90.000000,0.000000,0.000000,-218.439835,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140231066,9,804,-520.000000,-17500.000000,126.683147,0.000000,0.000000,90.000000,0.000000,0.000000,-241.827682,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140231090,10,828,-520.000000,-17500.000000,120.229246,0.000000,0.000000,90.000000,0.000000,0.000000,-265.578400,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140231113,11,850,-520.000000,-17500.000000,113.493223,0.000000,0.000000,90.000000,0.000000,0.000000,-288.400391,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140231136,12,874,-520.000000,-17500.000000,106.543617,0.000000,0.000000,90.000000,0.000000,0.000000,-310.280731,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140231160,13,897,-520.000000,-17500.000000,98.554963,0.000000,0.000000,90.000000,0.000000,0.000000,-333.664185,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140231187,14,924,-520.000000,-17500.000000,90.298666,0.000000,0.000000,90.000000,0.000000,0.000000,-356.291046,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140231213,15,950,-520.000000,-17500.000000,79.873671,0.000000,0.000000,90.000000,0.000000,0.000000,-382.870697,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140231237,16,974,-520.000000,-17500.000000,69.346906,0.000000,0.000000,90.000000,0.000000,0.000000,-408.047333,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140231259,17,997,-520.000000,-17500.000000,58.887331,0.000000,0.000000,90.000000,0.000000,0.000000,-431.687622,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140231284,18,1022,-520.000000,-17500.000000,48.549483,0.000000,0.000000,90.000000,0.000000,0.000000,-453.904114,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140231310,19,1047,-520.000000,-17500.000000,36.879320,0.000000,0.000000,90.000000,0.000000,0.000000,-477.727325,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.035,0.000
1775140231334,20,1071,-519.523036,-17499.778767,25.616703,0.559166,0.252879,90.024426,-0.353720,0.000000,-452.240631,0.000000,0.000000,0.000000,-0.000426,0.999990,0.004414,-1.995839,0.000,0.000,-0.035,0.000
1775140231357,21,1094,-519.723673,-17499.879096,17.627240,0.418744,0.150233,90.013532,-5.440358,-0.435285,-38.543285,0.000000,0.000000,0.000000,-0.000236,0.999997,0.002622,-0.535062,0.000,0.000,-0.035,0.000
1775140231380,22,1117,-519.799825,-17500.027708,17.846160,0.417334,-0.050128,90.008602,-3.250783,1.131206,14.938506,0.000000,0.000000,0.000000,-0.000150,1.000000,-0.000875,1.118624,0.000,0.000,-0.035,0.000
1775140231404,23,1141,-519.835512,-17500.043139,18.986007,0.428890,-0.104723,90.005719,-2.004787,1.404513,49.805004,0.000000,0.000000,0.000000,-0.000100,0.999998,-0.001828,1.313680,0.000,0.000,-0.035,0.000
1775140231431,24,1167,-519.857715,-17499.996971,20.875639,0.442976,-0.088674,90.003896,-1.444416,1.336787,78.493797,0.000000,0.000000,0.000000,-0.000068,0.999999,-0.001548,1.215403,0.000,0.000,-0.035,0.000
