unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775140287244,52738,1,0,1,30101,teleport
1775140331489,96984,1,0,1,30101,teleport
1775140348268,113818,1,0,1,30101,trigger
1775140354679,120195,1,0,1,30101,reaction_accept
1775140403498,137267,1,0,2,30201,teleport
1775140449536,183308,1,0,2,30201,teleport
1775140466254,200086,1,0,2,30201,trigger
1775140472130,205968,1,0,2,30201,reaction_reject
1775140497084,225366,1,0,3,30301,teleport
1775140549515,277803,1,0,3,30301,teleport
1775140566218,294564,1,0,3,30301,trigger
1775140571639,299983,1,0,3,30301,reaction_accept
1775140602576,329110,1,0,4,30101,teleport
