unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775056502147,58913,3,6,1,20401,teleport
1775056583885,140686,3,6,1,20401,teleport
1775056606776,163824,3,6,1,20401,trigger
1775056609277,166343,3,6,1,20401,reaction_reject
1775056682888,224675,3,6,2,10401,teleport
1775056694817,236824,3,6,2,10401,trigger
1775056697595,239617,3,6,2,10401,reaction_accept
1775056813171,343922,3,6,3,20101,teleport
1775056834824,365806,3,6,3,20101,trigger
1775056838225,369221,3,6,3,20101,reaction_accept
1775056895369,401277,3,6,4,10101,teleport
1775056906767,412955,3,6,4,10101,trigger
1775056908927,415135,3,6,4,10101,reaction_accept
1775056978695,476003,3,6,5,20301,teleport
1775057135705,633050,3,6,5,20301,teleport
1775057155843,653433,3,6,5,20301,trigger
1775057161273,658875,3,6,5,20301,reaction_accept
1775057220800,703755,3,6,6,10301,teleport
1775057233234,716444,3,6,6,10301,trigger
1775057238909,722134,3,6,6,10301,reaction_accept
1775057314700,787567,3,6,7,20501,teleport
1775057330373,803507,3,6,7,20501,trigger
1775057333383,806531,3,6,7,20501,reaction_reject
1775057415116,871643,3,6,8,10501,teleport
1775057428606,885393,3,6,8,10501,trigger
1775057432027,888832,3,6,8,10501,reaction_reject
1775057509288,955529,3,6,9,20201,teleport
1775057539848,986376,3,6,9,20201,trigger
1775057543936,990481,3,6,9,20201,reaction_reject
1775057608791,1039473,3,6,10,10201,teleport
1775057621904,1052867,3,6,10,10201,trigger
1775057624459,1055440,3,6,10,10201,reaction_accept
