unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775770174256,98672,3,4,1,20401,teleport
1775770297924,222370,3,4,1,20401,teleport
1775770322601,247260,3,4,1,20401,trigger
1775770331456,256124,3,4,1,20401,reaction_reject
1775770466776,346591,3,4,2,10401,teleport
1775770480079,360118,3,4,2,10401,trigger
1775770485692,365709,3,4,2,10401,reaction_accept
1775770536594,401419,3,4,3,20101,teleport
1775770565363,430473,3,4,3,20101,trigger
1775770575220,440308,3,4,3,20101,reaction_accept
1775770637285,477056,3,4,4,10101,teleport
1775770651182,491229,3,4,4,10101,trigger
1775770657440,497489,3,4,4,10101,reaction_accept
1775770776142,598951,3,4,5,20301,teleport
1775770891736,714551,3,4,5,20301,teleport
1775770908592,731647,3,4,5,20301,trigger
1775770915086,738167,3,4,5,20301,reaction_reject
1775770954321,758809,3,4,6,10301,teleport
1775770962437,767206,3,4,6,10301,trigger
1775770969280,774038,3,4,6,10301,reaction_accept
1775771005371,795719,3,4,7,20501,teleport
1775771017479,808120,3,4,7,20501,trigger
1775771027537,818161,3,4,7,20501,reaction_ignore
1775771104580,873651,3,4,8,10501,teleport
1775771115319,884677,3,4,8,10501,trigger
1775771122629,892005,3,4,8,10501,reaction_reject
1775771209343,957602,3,4,9,20201,teleport
1775771232833,981389,3,4,9,20201,trigger
1775771240176,988724,3,4,9,20201,reaction_accept
1775771309691,1041571,3,4,10,10201,teleport
1775771320551,1052703,3,4,10,10201,trigger
1775771325878,1058025,3,4,10,10201,reaction_accept
