unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1774037402232,96248,3,2,1,20401,teleport
1774037486317,180323,3,2,1,20401,teleport
1774037500242,194525,3,2,1,20401,trigger
1774037510298,204569,3,2,1,20401,reaction_ignore
1774037601666,277430,3,2,2,10401,teleport
1774037609573,285551,3,2,2,10401,trigger
1774037615128,291118,3,2,2,10401,reaction_accept
1774037651707,312087,3,2,3,20101,teleport
1774037691451,352122,3,2,3,20101,trigger
1774037700732,361417,3,2,3,20101,reaction_reject
1774037765817,406467,3,2,4,10101,teleport
1774037774657,415580,3,2,4,10101,trigger
1774037778548,419489,3,2,4,10101,reaction_accept
1774037861638,484423,3,2,5,20301,teleport
1774037958508,581312,3,2,5,20301,teleport
1774037975539,598610,3,2,5,20301,trigger
1774037982384,605470,3,2,5,20301,reaction_accept
1774038073463,675503,3,2,6,10301,teleport
1774038081138,683393,3,2,6,10301,trigger
1774038087053,689323,3,2,6,10301,reaction_accept
1774038121967,709636,3,2,7,20501,teleport
1774038131862,719829,3,2,7,20501,trigger
1774038140333,728299,3,2,7,20501,reaction_accept
1774038217705,791510,3,2,8,10501,teleport
1774038226252,800347,3,2,8,10501,trigger
1774038236282,810367,3,2,8,10501,reaction_ignore
1774038320495,873656,3,2,9,20201,teleport
1774038339030,892471,3,2,9,20201,trigger
1774038349054,902490,3,2,9,20201,reaction_ignore
1774038437669,959511,3,2,10,10201,teleport
1774038446214,968328,3,2,10,10201,trigger
1774038450802,972932,3,2,10,10201,reaction_accept
