unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1775138137554,0,412,-520.000000,-17500.000000,159.845276,0.000000,0.000000,90.000000,0.000000,0.000000,-12.313034,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775138137663,1,542,-520.000000,-17500.000000,158.346452,0.000000,0.000000,90.000000,0.000000,0.000000,-44.964710,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1775138137791,2,670,-520.000000,-17500.000000,155.759602,0.000000,0.000000,90.000000,0.000000,0.000000,-77.605499,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1775138138405,3,699,-520.000000,-17500.000000,152.085088,0.000000,0.000000,90.000000,0.000000,0.000000,-110.235413,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1775138140651,4,713,-520.000000,-17500.000000,147.992205,0.000000,0.000000,90.000000,0.000000,0.000000,-139.042038,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1775138141187,5,1113,-520.000000,-17500.000000,145.832566,0.000000,0.000000,90.000000,0.000000,0.000000,-152.865585,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1775138141661,6,1513,-520.000000,-17500.000000,139.650218,0.000000,0.000000,90.000000,0.000000,0.000000,-185.470413,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1775138141704,7,1913,-520.000000,-17500.000000,132.381406,0.000000,0.000000,90.000000,0.000000,0.000000,-218.064377,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1775138141730,8,1956,-520.000000,-17500.000000,124.026489,0.000000,0.000000,90.000000,0.000000,0.000000,-250.647461,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1775138141759,9,1981,-520.000000,-17500.000000,114.585833,0.000000,0.000000,90.000000,0.000000,0.000000,-283.219696,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
