unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775676240481,52583,1,5,1,20104,teleport
1775676284576,96682,1,5,1,20104,teleport
1775676312097,124252,1,5,1,20104,trigger
1775676316758,128899,1,5,1,20104,reaction_accept
1775676393861,140998,1,5,2,10101,teleport
1775676436549,183679,1,5,2,10101,teleport
1775676448171,195359,1,5,2,10101,trigger
1775676458192,205375,1,5,2,10101,reaction_ignore
1775676619926,262556,1,5,3,20501,teleport
1775676664053,306682,1,5,3,20501,teleport
1775676677898,320576,1,5,3,20501,trigger
1775676681026,323711,1,5,3,20501,reaction_accept
1775676717132,350864,1,5,4,10501,teleport
1775676761870,395598,1,5,4,10501,teleport
1775676773053,406835,1,5,4,10501,trigger
1775676780052,413818,1,5,4,10501,reaction_accept
1775676805232,430365,1,5,5,20201,teleport
1775676839939,465076,1,5,5,20201,teleport
1775676856654,481847,1,5,5,20201,trigger
1775676860432,485628,1,5,5,20201,reaction_accept
1775676877014,493876,1,5,6,10301,teleport
1775676920690,537554,1,5,6,10301,teleport
1775676932251,549168,1,5,6,10301,trigger
1775676936077,552999,1,5,6,10301,reaction_accept
1775676972072,581530,1,5,7,20301,teleport
1775677013869,623326,1,5,7,20301,teleport
1775677032481,641992,1,5,7,20301,trigger
1775677036724,646239,1,5,7,20301,reaction_reject
1775677067454,667691,1,5,8,10401,teleport
1775677109077,709319,1,5,8,10401,teleport
1775677121960,722252,1,5,8,10401,trigger
1775677124285,724582,1,5,8,10401,reaction_accept
1775677163408,758024,1,5,9,20401,teleport
1775677235322,829943,1,5,9,20401,teleport
1775677257144,851816,1,5,9,20401,trigger
1775677266649,861313,1,5,9,20401,reaction_accept
1775677292853,874348,1,5,10,10201,teleport
1775677336482,917977,1,5,10,10201,teleport
1775677348268,929816,1,5,10,10201,trigger
1775677350870,932422,1,5,10,10201,reaction_accept
