unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1773865129858,0,16,-520.000000,-17500.000000,160.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773865130103,1,416,-520.000000,-17500.000000,159.722822,0.000000,0.000000,90.000000,0.000000,0.000000,-16.479946,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773865130136,2,548,-520.000000,-17500.000000,158.085148,0.000000,0.000000,90.000000,0.000000,0.000000,-49.130234,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130241,3,646,-520.000000,-17500.000000,155.359493,0.000000,0.000000,90.000000,0.000000,0.000000,-81.769638,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130265,4,677,-520.000000,-17500.000000,151.546221,0.000000,0.000000,90.000000,0.000000,0.000000,-114.398163,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130289,5,704,-520.000000,-17500.000000,147.143692,0.000000,0.000000,90.000000,0.000000,0.000000,-144.261475,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130309,6,722,-520.000000,-17500.000000,142.505775,0.000000,0.000000,90.000000,0.000000,0.000000,-170.822571,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130329,7,742,-520.000000,-17500.000000,139.046809,0.000000,0.000000,90.000000,0.000000,0.000000,-188.747360,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130347,8,762,-520.000000,-17500.000000,135.091624,0.000000,0.000000,90.000000,0.000000,0.000000,-207.396988,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130367,9,780,-520.000000,-17500.000000,130.528698,0.000000,0.000000,90.000000,0.000000,0.000000,-227.046310,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130386,10,799,-520.000000,-17500.000000,126.090531,0.000000,0.000000,90.000000,0.000000,0.000000,-244.771179,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130406,11,820,-520.000000,-17500.000000,120.892039,0.000000,0.000000,90.000000,0.000000,0.000000,-264.015472,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130425,12,838,-520.000000,-17500.000000,115.086613,0.000000,0.000000,90.000000,0.000000,0.000000,-283.990845,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130446,13,859,-520.000000,-17500.000000,109.705003,0.000000,0.000000,90.000000,0.000000,0.000000,-301.433350,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130469,14,884,-520.000000,-17500.000000,102.713538,0.000000,0.000000,90.000000,0.000000,0.000000,-322.602081,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130490,15,903,-520.000000,-17500.000000,94.285978,0.000000,0.000000,90.000000,0.000000,0.000000,-346.362762,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130512,16,926,-520.000000,-17500.000000,87.363320,0.000000,0.000000,90.000000,0.000000,0.000000,-364.886169,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130539,17,951,-520.000000,-17500.000000,78.183769,0.000000,0.000000,90.000000,0.000000,0.000000,-387.980957,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130561,18,973,-520.000000,-17500.000000,67.849162,0.000000,0.000000,90.000000,0.000000,0.000000,-412.434021,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130586,19,997,-520.000000,-17500.000000,58.638827,0.000000,0.000000,90.000000,0.000000,0.000000,-433.178864,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130608,20,1022,-520.000000,-17500.000000,47.436692,0.000000,0.000000,90.000000,0.000000,0.000000,-457.084473,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130630,21,1044,-520.000000,-17500.000000,35.527549,0.000000,0.000000,90.000000,0.000000,0.000000,-481.218292,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.017,0.000
1773865130653,22,1064,-519.953480,-17499.951182,25.760354,0.065143,0.055836,90.002871,-0.455073,0.000000,-441.184052,0.000000,0.000000,0.000000,-0.000050,1.000000,0.000975,-0.429920,0.000,0.000,-0.017,0.000
1773865130678,23,1091,-519.937766,-17499.867757,18.102595,0.108602,0.154039,90.004228,-1.112924,-0.121579,-386.083160,0.000000,0.000000,0.000000,-0.000074,0.999996,0.002688,-1.159474,0.000,0.000,-0.017,0.000
1773865130700,24,1111,-519.768465,-17499.911246,17.540512,0.414506,0.113349,90.013393,-3.756284,-0.296726,-0.025371,0.000000,0.000000,0.000000,-0.000234,0.999998,0.001978,-0.295898,0.000,0.000,-0.017,0.000
1773865130723,25,1136,-519.813557,-17499.883548,18.193751,0.414292,0.150480,90.011734,-2.259094,-0.237468,32.489964,0.000000,0.000000,0.000000,-0.000205,0.999997,0.002626,-0.151674,0.000,0.000,-0.017,0.000
1773865130743,26,1155,-519.840899,-17499.820099,19.845969,0.423970,0.233273,90.010749,-1.453906,-0.360052,66.473213,0.000000,0.000000,0.000000,-0.000188,0.999992,0.004071,-0.089139,0.000,0.000,-0.017,0.000
1773865130762,27,1175,-519.855720,-17499.768795,21.484880,0.432509,0.305486,90.010516,-1.169679,-0.618087,85.469170,0.000000,0.000000,0.000000,-0.000184,0.999986,0.005332,-0.162166,0.000,0.000,-0.017,0.000
1773865133196,28,1185,-519.870963,-17499.720186,23.539257,0.440341,0.382209,90.010589,-1.075589,-0.897313,99.650650,0.000000,0.000000,0.000000,-0.000185,0.999978,0.006671,-0.232348,0.000,0.000,-0.017,0.000
