unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1776176169174,96374,3,5,1,20401,teleport
1776176264110,191315,3,5,1,20401,teleport
1776176277550,204989,3,5,1,20401,trigger
1776176285205,212635,3,5,1,20401,reaction_reject
1776176363802,268635,3,5,2,10401,teleport
1776176375618,280657,3,5,2,10401,trigger
1776176382795,287815,3,5,2,10401,reaction_accept
1776176492579,385965,3,5,3,20101,teleport
1776176535652,429255,3,5,3,20101,trigger
1776176543442,437038,3,5,3,20101,reaction_accept
1776176597571,476317,3,5,4,10101,teleport
1776176609558,488528,3,5,4,10101,trigger
1776176615232,494210,3,5,4,10101,reaction_accept
1776176664481,525587,3,5,5,20301,teleport
1776176813905,675094,3,5,5,20301,teleport
1776176829801,691208,3,5,5,20301,trigger
1776176837183,698603,3,5,5,20301,reaction_reject
1776176902031,749621,3,5,6,10301,teleport
1776176910769,758582,3,5,6,10301,trigger
1776176922047,769873,3,5,6,10301,reaction_accept
1776176954027,793877,3,5,7,20501,teleport
1776176964781,804890,3,5,7,20501,trigger
1776176971072,811178,3,5,7,20501,reaction_accept
1776177041166,874272,3,5,8,10501,teleport
1776177051136,884485,3,5,8,10501,trigger
1776177057594,890957,3,5,8,10501,reaction_reject
1776177136667,958473,3,5,9,20201,teleport
1776177156850,978900,3,5,9,20201,trigger
1776177163706,985772,3,5,9,20201,reaction_reject
1776177229557,1042391,3,5,10,10201,teleport
1776177239745,1052816,3,5,10,10201,trigger
1776177244283,1057351,3,5,10,10201,reaction_accept
