unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775772598459,96548,2,6,1,20201,teleport
1775772645893,144271,2,6,1,20201,trigger
1775772653245,151643,2,6,1,20201,reaction_accept
1775772736318,220371,2,6,2,10301,teleport
1775772744488,228787,2,6,2,10301,trigger
1775772751189,235506,2,6,2,10301,reaction_accept
1775772795387,269430,2,6,3,20401,teleport
1775772874613,348691,2,6,3,20401,teleport
1775772890125,364484,2,6,3,20401,trigger
1775772898091,372473,2,6,3,20401,reaction_accept
1775772971563,432636,2,6,4,10401,teleport
1775772981495,442828,2,6,4,10401,trigger
1775772985549,446901,2,6,4,10401,reaction_accept
1775773073862,518605,2,6,5,20501,teleport
1775773086677,531703,2,6,5,20501,trigger
1775773093996,539049,2,6,5,20501,reaction_accept
1775773206429,640409,2,6,6,10501,teleport
1775773217765,652011,2,6,6,10501,trigger
1775773227779,662019,2,6,6,10501,reaction_ignore
1775773314675,730834,2,6,7,20102,teleport
1775773357230,773684,2,6,7,20102,trigger
1775773361593,778065,2,6,7,20102,reaction_accept
1775773448751,850338,2,6,8,10101,teleport
1775773457463,859328,2,6,8,10101,trigger
1775773463769,865664,2,6,8,10101,reaction_accept
1775773511554,904396,2,6,9,20301,teleport
1775773618373,1011259,2,6,9,20301,teleport
1775773639591,1032744,2,6,9,20301,trigger
1775773644885,1038058,2,6,9,20301,reaction_reject
1775773711646,1085977,2,6,10,10201,teleport
1775773725877,1100510,2,6,10,10201,trigger
1775773731228,1105879,2,6,10,10201,reaction_accept
