unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775258307412,96490,2,5,1,20201,teleport
1775258352371,141713,2,5,1,20201,trigger
1775258359181,148542,2,5,1,20201,reaction_accept
1775258452030,220346,2,5,2,10301,teleport
1775258459715,228244,2,5,2,10301,trigger
1775258468685,237229,2,5,2,10301,reaction_accept
1775258554349,301928,2,5,3,20401,teleport
1775258645132,392703,2,5,3,20401,teleport
1775258658735,406572,2,5,3,20401,trigger
1775258664486,412340,2,5,3,20401,reaction_accept
1775258779137,514445,2,5,4,10401,teleport
1775258786782,522320,2,5,4,10401,trigger
1775258793193,528744,2,5,4,10401,reaction_accept
1775258924098,598363,2,5,5,20501,teleport
1775258933428,607964,2,5,5,20501,trigger
1775258940773,615325,2,5,5,20501,reaction_accept
1775259030035,688850,2,5,6,10501,teleport
1775259037754,696825,2,5,6,10501,trigger
1775259045773,704863,2,5,6,10501,reaction_reject
1775259195851,808379,2,5,7,20101,teleport
1775259214152,826932,2,5,7,20101,trigger
1775259220218,833015,2,5,7,20101,reaction_accept
1775259300171,898817,2,5,8,10101,teleport
1775259308678,907579,2,5,8,10101,trigger
1775259312210,911131,2,5,8,10101,reaction_accept
1775259351910,939910,2,5,9,20301,teleport
1775259507085,1095164,2,5,9,20301,teleport
1775259523285,1111600,2,5,9,20301,trigger
1775259527861,1116194,2,5,9,20301,reaction_reject
1775259600930,1169658,2,5,10,10201,teleport
1775259612547,1181539,2,5,10,10201,trigger
1775259617683,1186695,2,5,10,10201,reaction_reject
