unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1773861665503,0,410,-520.000000,-17500.000000,159.894059,0.000000,0.000000,90.000000,0.000000,0.000000,-10.188784,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773861666128,1,564,-520.000000,-17500.000000,158.466020,0.000000,0.000000,90.000000,0.000000,0.000000,-42.841167,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.011,0.000
1773861666839,2,964,-520.000000,-17500.000000,155.949931,0.000000,0.000000,90.000000,0.000000,0.000000,-75.482666,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.012,0.000
1773861666930,3,1364,-520.000000,-17500.000000,152.346155,0.000000,0.000000,90.000000,0.000000,0.000000,-108.113281,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.012,0.000
1773861666954,4,1452,-520.000000,-17500.000000,147.655054,0.000000,0.000000,90.000000,0.000000,0.000000,-140.733017,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.012,0.000
1773861666998,5,1488,-520.000000,-17500.000000,141.876991,0.000000,0.000000,90.000000,0.000000,0.000000,-173.341888,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.012,0.000
1773861667025,6,1516,-520.000000,-17500.000000,135.012327,0.000000,0.000000,90.000000,0.000000,0.000000,-205.939880,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.012,0.000
1773861667060,7,1551,-520.000000,-17500.000000,128.328625,0.000000,0.000000,90.000000,0.000000,0.000000,-233.879074,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.011,0.000
1773861667098,8,1590,-520.000000,-17500.000000,119.446728,0.000000,0.000000,90.000000,0.000000,0.000000,-266.456879,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.011,0.000
1773861667130,9,1621,-520.000000,-17500.000000,109.479266,0.000000,0.000000,90.000000,0.000000,0.000000,-299.023834,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.011,0.000
