unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775247335423,61102,1,0,1,30101,teleport
1775247368364,94050,1,0,1,30101,teleport
1775247386886,112622,1,0,1,30101,trigger
1775247396890,122625,1,0,1,30101,reaction_ignore
1775247472400,136287,1,0,2,30201,teleport
1775247514340,178224,1,0,2,30201,teleport
1775247531499,195435,1,0,2,30201,trigger
1775247536822,200764,1,0,2,30201,reaction_reject
1775247558960,219526,1,0,3,30301,teleport
1775247600081,260650,1,0,3,30301,teleport
1775247616888,277508,1,0,3,30301,trigger
1775247626901,287520,1,0,3,30301,reaction_ignore
