unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1774976861171,52518,1,6,1,20103,teleport
1774976905141,96487,1,6,1,20103,teleport
1774976925528,116926,1,6,1,20103,trigger
1774976928588,119991,1,6,1,20103,reaction_reject
1774977135163,140433,1,6,2,10101,teleport
1774977179312,184581,1,6,2,10101,teleport
1774977187907,193232,1,6,2,10101,trigger
1774977189834,195165,1,6,2,10101,reaction_accept
1774977224936,223048,1,6,3,20501,teleport
1774977285556,283674,1,6,3,20501,teleport
1774977297849,296026,1,6,3,20501,trigger
1774977300163,298342,1,6,3,20501,reaction_accept
1774977340808,327502,1,6,4,10501,teleport
1774977382793,369485,1,6,4,10501,teleport
1774977391395,378135,1,6,4,10501,trigger
1774977394464,381212,1,6,4,10501,reaction_reject
1774977443770,411750,1,6,5,20201,teleport
1774977485851,453837,1,6,5,20201,teleport
1774977506234,474270,1,6,5,20201,trigger
1774977508024,476063,1,6,5,20201,reaction_accept
1774977546563,495568,1,6,6,10301,teleport
1774977588525,537531,1,6,6,10301,teleport
1774977597160,546212,1,6,6,10301,trigger
1774977598801,547854,1,6,6,10301,reaction_accept
1774977652472,590763,1,6,7,20301,teleport
1774977685841,624143,1,6,7,20301,teleport
1774977706640,644996,1,6,7,20301,trigger
1774977711506,649869,1,6,7,20301,reaction_accept
1774977733495,663461,1,6,8,10401,teleport
1774977775506,705473,1,6,8,10401,teleport
1774977784091,714107,1,6,8,10401,trigger
1774977787012,717030,1,6,8,10401,reaction_accept
1774977837373,758817,1,6,9,20401,teleport
1774977870629,792085,1,6,9,20401,teleport
1774977888072,809584,1,6,9,20401,trigger
1774977890993,812508,1,6,9,20401,reaction_accept
1774977918729,831411,1,6,10,10201,teleport
1774977960845,873527,1,6,10,10201,teleport
1774977969425,882159,1,6,10,10201,trigger
1774977971882,884621,1,6,10,10201,reaction_accept
