unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773865587022,97871,3,1,1,20401,teleport
1773865673312,184157,3,1,1,20401,teleport
1773865687545,198656,3,1,1,20401,trigger
1773865692095,203222,3,1,1,20401,reaction_accept
1773865771002,268135,3,1,2,10401,teleport
1773865778679,276027,3,1,2,10401,trigger
1773865788712,286038,3,1,2,10401,reaction_ignore
1773865874988,360559,3,1,3,20101,teleport
1773865892613,378455,3,1,3,20101,trigger
1773865899933,385791,3,1,3,20101,reaction_accept
1773865946259,417657,3,1,4,10101,teleport
1773865954519,426233,3,1,4,10101,trigger
1773865958993,430726,3,1,4,10101,reaction_accept
1773866040211,499649,3,1,5,20301,teleport
1773866098931,558355,3,1,5,20301,teleport
1773866116764,576479,3,1,5,20301,trigger
1773866122327,582037,3,1,5,20301,reaction_accept
1773866220717,641925,3,1,6,10301,teleport
1773866231114,652543,3,1,6,10301,trigger
1773866241133,662547,3,1,6,10301,reaction_ignore
1773866297757,698195,3,1,7,20501,teleport
1773866307552,708275,3,1,7,20501,trigger
1773866314119,714860,3,1,7,20501,reaction_accept
1773866377255,770405,3,1,8,10501,teleport
1773866385585,779012,3,1,8,10501,trigger
1773866395621,789043,3,1,8,10501,reaction_ignore
1773866470659,852444,3,1,9,20201,teleport
1773866508852,890905,3,1,9,20201,trigger
1773866518863,900912,3,1,9,20201,reaction_ignore
1773866563437,934178,3,1,10,10201,teleport
1773866571789,942801,3,1,10,10201,trigger
1773866578615,949642,3,1,10,10201,reaction_accept
