unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1775227397624,0,22,-520.000000,-17500.000000,160.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775227397830,1,422,-520.000000,-17500.000000,159.515213,0.000000,0.000000,90.000000,0.000000,0.000000,-21.794174,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775227397871,2,533,-520.000000,-17500.000000,157.700456,0.000000,0.000000,90.000000,0.000000,0.000000,-54.442688,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775227397998,3,653,-520.000000,-17500.000000,154.797779,0.000000,0.000000,90.000000,0.000000,0.000000,-87.080322,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775227398082,4,735,-520.000000,-17500.000000,150.807543,0.000000,0.000000,90.000000,0.000000,0.000000,-119.707077,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775227398107,5,773,-520.000000,-17500.000000,145.730111,0.000000,0.000000,90.000000,0.000000,0.000000,-152.322952,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775227398133,6,797,-520.000000,-17500.000000,139.565845,0.000000,0.000000,90.000000,0.000000,0.000000,-184.927963,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775227398158,7,823,-520.000000,-17500.000000,134.526359,0.000000,0.000000,90.000000,0.000000,0.000000,-208.557785,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775227398183,8,849,-520.000000,-17500.000000,128.491094,0.000000,0.000000,90.000000,0.000000,0.000000,-233.795425,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775227398211,9,875,-520.000000,-17500.000000,121.869688,0.000000,0.000000,90.000000,0.000000,0.000000,-258.802307,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
