unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773625226314,54640,1,3,1,20103,teleport
1773625268415,96733,1,3,1,20103,teleport
1773625297123,125484,1,3,1,20103,trigger
1773625302763,131140,1,3,1,20103,reaction_accept
1773625329611,143361,1,3,2,10101,teleport
1773625370473,184216,1,3,2,10101,teleport
1773625382104,195899,1,3,2,10101,trigger
1773625388297,202097,1,3,2,10101,reaction_accept
1773625436519,236199,1,3,3,20501,teleport
1773625486489,286153,1,3,3,20501,teleport
1773625497116,296850,1,3,3,20501,trigger
1773625505216,304954,1,3,3,20501,reaction_accept
1773625584289,329521,1,3,4,10501,teleport
1773625627691,372923,1,3,4,10501,teleport
1773625637471,382753,1,3,4,10501,trigger
1773625647471,392755,1,3,4,10501,reaction_ignore
1773625756860,452770,1,3,5,20201,teleport
1773625797701,493612,1,3,5,20201,teleport
1773625818320,514281,1,3,5,20201,trigger
1773625826307,522275,1,3,5,20201,reaction_reject
1773625866660,539581,1,3,6,10301,teleport
1773625909092,582013,1,3,6,10301,teleport
1773625921407,594376,1,3,6,10301,trigger
1773625927914,600892,1,3,6,10301,reaction_accept
1773625965770,624963,1,3,7,20301,teleport
1773626006829,666002,1,3,7,20301,teleport
1773626025899,685138,1,3,7,20301,trigger
1773626032975,692222,1,3,7,20301,reaction_reject
1773626079323,708480,1,3,8,10401,teleport
1773626120597,749751,1,3,8,10401,teleport
1773626131724,760937,1,3,8,10401,trigger
1773626137947,767154,1,3,8,10401,reaction_accept
1773626177104,794733,1,3,9,20401,teleport
1773626218155,835793,1,3,9,20401,teleport
1773626239228,856918,1,3,9,20401,trigger
1773626247224,864915,1,3,9,20401,reaction_reject
1773626310092,912925,1,3,10,10201,teleport
1773626353074,955905,1,3,10,10201,teleport
1773626361545,964418,1,3,10,10201,trigger
1773626367627,970491,1,3,10,10201,reaction_accept
