unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1773627688053,0,17,-520.000000,-17500.000000,160.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773627688516,1,417,-520.000000,-17500.000000,159.686913,0.000000,0.000000,90.000000,0.000000,0.000000,-17.514858,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773627688565,2,733,-520.000000,-17500.000000,158.014753,0.000000,0.000000,90.000000,0.000000,0.000000,-50.164799,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.011,0.000
1773627688643,3,819,-520.000000,-17500.000000,155.254624,0.000000,0.000000,90.000000,0.000000,0.000000,-82.803856,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.011,0.000
1773627688678,4,863,-520.000000,-17500.000000,151.406890,0.000000,0.000000,90.000000,0.000000,0.000000,-115.432037,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.011,0.000
1773627688712,5,895,-520.000000,-17500.000000,146.471911,0.000000,0.000000,90.000000,0.000000,0.000000,-148.049347,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.011,0.000
1773627688741,6,925,-520.000000,-17500.000000,140.860255,0.000000,0.000000,90.000000,0.000000,0.000000,-178.757858,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.011,0.000
1773627688762,7,952,-520.000000,-17500.000000,134.514929,0.000000,0.000000,90.000000,0.000000,0.000000,-208.516571,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.011,0.000
1773627688789,8,973,-520.000000,-17500.000000,128.267624,0.000000,0.000000,90.000000,0.000000,0.000000,-234.555984,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.011,0.000
1773627688809,9,1000,-520.000000,-17500.000000,122.793171,0.000000,0.000000,90.000000,0.000000,0.000000,-255.499191,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.011,0.000
