unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773683240945,60150,2,2,1,20201,teleport
1773683262232,81718,2,2,1,20201,trigger
1773683272237,91720,2,2,1,20201,reaction_ignore
1773683333915,139262,2,2,2,10301,teleport
1773683342349,147915,2,2,2,10301,trigger
1773683347474,153056,2,2,2,10301,reaction_accept
1773683428990,223742,2,2,3,20401,teleport
1773683512331,307133,2,2,3,20401,teleport
1773683526756,321818,2,2,3,20401,trigger
1773683533895,328971,2,2,3,20401,reaction_accept
1773683616663,402008,2,2,4,10401,teleport
1773683624599,410154,2,2,4,10401,trigger
1773683631143,416714,2,2,4,10401,reaction_accept
1773683666973,437320,2,2,5,20501,teleport
1773683679417,450045,2,2,5,20501,trigger
1773683686687,457317,2,2,5,20501,reaction_accept
1773683756625,516511,2,2,6,10501,teleport
1773683765557,525707,2,2,6,10501,trigger
1773683773359,533526,2,2,6,10501,reaction_accept
1773683860539,600639,2,2,7,20102,teleport
1773683879222,619593,2,2,7,20102,trigger
1773683886569,626941,2,2,7,20102,reaction_accept
1773683959863,688713,2,2,8,10101,teleport
1773683968492,697613,2,2,8,10101,trigger
1773683972487,701619,2,2,8,10101,reaction_accept
1773684056090,771623,2,2,9,20301,teleport
1773684139716,855229,2,2,9,20301,teleport
1773684159238,875040,2,2,9,20301,trigger
1773684165207,881025,2,2,9,20301,reaction_accept
1773684230807,936943,2,2,10,10201,teleport
1773684241101,947496,2,2,10,10201,trigger
1773684251138,957525,2,2,10,10201,reaction_ignore
