unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773606858641,94395,2,5,1,20201,teleport
1773606902958,139009,2,5,1,20201,trigger
1773606908658,144725,2,5,1,20201,reaction_reject
1773606991505,184770,2,5,2,10301,teleport
1773607000526,194014,2,5,2,10301,trigger
1773607004100,197604,2,5,2,10301,reaction_accept
1773607125088,264232,2,5,3,20401,teleport
1773607171748,310863,2,5,3,20401,teleport
1773607191563,330972,2,5,3,20401,trigger
1773607197062,336486,2,5,3,20401,reaction_reject
1773607272247,393090,2,5,4,10401,teleport
1773607284164,405233,2,5,4,10401,trigger
1773607288080,409168,2,5,4,10401,reaction_accept
1773607383030,474552,2,5,5,20501,teleport
1773607392478,484266,2,5,5,20501,trigger
1773607398974,490781,2,5,5,20501,reaction_accept
1773607548551,598353,2,5,6,10501,teleport
1773607556809,606876,2,5,6,10501,trigger
1773607564832,614891,2,5,6,10501,reaction_accept
1773607628560,645681,2,5,7,20101,teleport
1773607655989,673414,2,5,7,20101,trigger
1773607663494,680933,2,5,7,20101,reaction_reject
1773607835611,801079,2,5,8,10101,teleport
1773607844012,809731,2,5,8,10101,trigger
1773607848465,814202,2,5,8,10101,reaction_accept
1773607934767,874109,2,5,9,20301,teleport
1773608092810,1032188,2,5,9,20301,teleport
1773608111558,1051180,2,5,9,20301,trigger
1773608114627,1054267,2,5,9,20301,reaction_reject
1773608181854,1106827,2,5,10,10201,teleport
1773608194449,1119699,2,5,10,10201,trigger
1773608198261,1123526,2,5,10,10201,reaction_accept
