unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1775674053196,0,408,-520.000000,-17500.000000,159.931926,0.000000,0.000000,90.000000,0.000000,0.000000,-8.167424,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775674053725,1,538,-520.000000,-17500.000000,158.571243,0.000000,0.000000,90.000000,0.000000,0.000000,-40.820480,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775674054284,2,938,-520.000000,-17500.000000,156.122488,0.000000,0.000000,90.000000,0.000000,0.000000,-73.462654,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775674058819,3,946,-520.000000,-17500.000000,152.586023,0.000000,0.000000,90.000000,0.000000,0.000000,-106.093948,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775674058836,4,965,-520.000000,-17500.000000,151.633923,0.000000,0.000000,90.000000,0.000000,0.000000,-114.251160,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775674058881,5,1007,-520.000000,-17500.000000,149.080738,0.000000,0.000000,90.000000,0.000000,0.000000,-133.033783,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775674058899,6,1027,-520.000000,-17500.000000,143.559230,0.000000,0.000000,90.000000,0.000000,0.000000,-165.645218,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775674058929,7,1055,-520.000000,-17500.000000,139.863501,0.000000,0.000000,90.000000,0.000000,0.000000,-185.167877,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775674058948,8,1076,-520.000000,-17500.000000,134.029426,0.000000,0.000000,90.000000,0.000000,0.000000,-212.069519,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775674058980,9,1106,-520.000000,-17500.000000,128.985031,0.000000,0.000000,90.000000,0.000000,0.000000,-233.216171,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
